variant,task,cell,gene,mean_beta,sd_beta,n_outer_fits
standardized,NR-PPAR-gamma,HT29,ITGAE,2.314171780444756e-05,0.00036887902853553794,100
standardized,NR-PPAR-gamma,HT29,IL1B,-0.0004464980132535213,0.002688094726930228,100
standardized,NR-PPAR-gamma,HT29,ORC1,1.2257913524417741e-05,0.0009511354408485615,100
standardized,NR-PPAR-gamma,HT29,MAMLD1,-0.00025438644746492313,0.0015150432079777953,100
standardized,NR-PPAR-gamma,HT29,SGCB,-6.146411340080476e-05,0.00043076337368818356,100
standardized,NR-PPAR-gamma,HT29,MOK,-0.00018834852037852659,0.0012532848146007318,100
standardized,NR-PPAR-gamma,HT29,CD40,0.00048141609061344874,0.0029669960922223504,100
standardized,NR-PPAR-gamma,HT29,PEX11A,0.00016783723678901765,0.0009801020177034345,100
standardized,NR-PPAR-gamma,HT29,CLTB,-0.00033816844503612575,0.0021703257239053617,100
standardized,NR-PPAR-gamma,HT29,CD58,6.605408042575627e-06,7.614235737868783e-05,100
standardized,NR-PPAR-gamma,HT29,PLS1,0.00010153080398356366,0.0007969775307512427,100
standardized,NR-PPAR-gamma,HT29,PCMT1,0.00010991185482597582,0.0008775863394668767,100
standardized,NR-PPAR-gamma,HT29,RELB,-0.00023317989203347963,0.0016383710465998009,100
standardized,NR-PPAR-gamma,HT29,GNA15,0.00013901644342037434,0.0010195246700159886,100
standardized,NR-PPAR-gamma,HT29,INPP4B,-5.709249858199688e-05,0.0003871822430114217,100
standardized,NR-PPAR-gamma,HT29,CBR3,0.00012478675137673283,0.0016718399793107207,100
standardized,NR-PPAR-gamma,HT29,CHEK1,-5.489856683936322e-05,0.000639575696861637,100
standardized,NR-PPAR-gamma,HT29,SMAD3,-0.00022548096938837414,0.0016689272695968732,100
standardized,NR-PPAR-gamma,HT29,DAG1,0.00023147286878849263,0.0020078704547803424,100
standardized,NR-PPAR-gamma,HT29,PHKA1,0.00018989234343663134,0.0012644547052515038,100
standardized,NR-PPAR-gamma,HT29,FOXO4,-0.00020547482347054867,0.0011761096224317943,100
standardized,NR-PPAR-gamma,HT29,PIGB,6.794431923439711e-05,0.0009599678430473042,100
standardized,NR-PPAR-gamma,HT29,PDGFA,-0.0002679436640264895,0.0015897291252481257,100
standardized,NR-PPAR-gamma,HT29,CASP10,-8.440595898772792e-05,0.0009283811682531801,100
standardized,NR-PPAR-gamma,HT29,GHR,3.6166397019734775e-05,0.0003962885833773239,100
standardized,NR-PPAR-gamma,HT29,C5,-0.00018914445321738629,0.001336486324949706,100
standardized,NR-PPAR-gamma,HT29,BTK,0.00011133907311548013,0.0009432270264263469,100
standardized,NR-PPAR-gamma,HT29,RPP38,-0.00012557856214548063,0.0009276136739537212,100
standardized,NR-PPAR-gamma,HT29,SNX7,0.00043976432968441864,0.0028759046668002395,100
standardized,NR-PPAR-gamma,HT29,NOS3,0.0001510487681460168,0.0010214820313600523,100
standardized,NR-PPAR-gamma,HT29,SCYL3,-0.00034283182343147213,0.0021071704205536876,100
standardized,NR-PPAR-gamma,HT29,ALAS1,0.00043427113201824705,0.0028579854716507085,100
standardized,NR-PPAR-gamma,HT29,SYNGR3,0.00011721841903269398,0.0007281812970451305,100
standardized,NR-PPAR-gamma,HT29,BPHL,0.00038913901627497094,0.002393905773333194,100
standardized,NR-PPAR-gamma,HT29,POLG2,-0.00022856633208838571,0.001421791213246365,100
standardized,NR-PPAR-gamma,HT29,NOLC1,0.0005719227827552753,0.0034646844874238044,100
standardized,NR-PPAR-gamma,HT29,NFATC4,-0.00019177292839135665,0.0011269495304880414,100
standardized,NR-PPAR-gamma,HT29,CCNA1,-0.00022713513602394365,0.0016740653426289987,100
standardized,NR-PPAR-gamma,HT29,POLE2,-0.00022722852483197896,0.0014526691958813454,100
standardized,NR-PPAR-gamma,HT29,DNAJA3,0.0002879460898878174,0.0017245769494857626,100
standardized,NR-PPAR-gamma,HT29,FOXJ3,-3.331908401823772e-05,0.0005541078703630748,100
standardized,NR-PPAR-gamma,HT29,RNH1,-6.551278691089997e-05,0.0004684349807809597,100
standardized,NR-PPAR-gamma,HT29,RAD51C,-9.505480711110432e-05,0.0005451712883773856,100
standardized,NR-PPAR-gamma,HT29,EPHA3,0.00029988591000039357,0.0017563343612591157,100
standardized,NR-PPAR-gamma,HT29,PRKCH,0.00015891929497296973,0.0010238432926066754,100
standardized,NR-PPAR-gamma,HT29,FUT1,-0.00020124101493969912,0.0013100755843410644,100
standardized,NR-PPAR-gamma,HT29,ADRB2,-5.024689949244299e-05,0.0003730523898057333,100
standardized,NR-PPAR-gamma,HT29,GABPB1,-0.00029691617656310896,0.001897817785510727,100
standardized,NR-PPAR-gamma,HT29,EGF,4.020023731886431e-05,0.00029861902171712297,100
standardized,NR-PPAR-gamma,HT29,KIF14,-7.436474316440468e-05,0.0008206385583058239,100
standardized,NR-PPAR-gamma,HT29,ETV1,-2.401320933410757e-05,0.00025352787090047156,100
standardized,NR-PPAR-gamma,HT29,CSNK1A1,0.00010132885975288496,0.0006365757391489063,100
standardized,NR-PPAR-gamma,HT29,MAP4K4,-1.637004294590034e-05,0.00021722729127221594,100
standardized,NR-PPAR-gamma,HT29,GLRX,-0.0005121636124540866,0.002923898090971066,100
standardized,NR-PPAR-gamma,HT29,PTPN6,-0.00036131267245871705,0.0024574092640869865,100
standardized,NR-PPAR-gamma,HT29,CPSF4,-0.0006830730088236792,0.004185853192567803,100
standardized,NR-PPAR-gamma,HT29,LPAR2,-1.677465447302889e-05,0.0009120253351284071,100
standardized,NR-PPAR-gamma,HT29,DFFB,0.0001360913724246889,0.0007887677172113274,100
standardized,NR-PPAR-gamma,HT29,SLC35A3,0.00031838756193763466,0.002299774425190759,100
standardized,NR-PPAR-gamma,HT29,HDAC6,-0.0003345666611646415,0.0018884529711278933,100
standardized,NR-PPAR-gamma,HT29,GLI2,-0.00014264577002373504,0.00091116534528099,100
standardized,NR-PPAR-gamma,HT29,CDKN2A,-0.0006879254378690673,0.004250128113709546,100
standardized,NR-PPAR-gamma,HT29,E2F2,-0.00013532861127359556,0.0010940061823706587,100
standardized,NR-PPAR-gamma,HT29,CDK6,0.00014200987067975815,0.0008265704611327418,100
standardized,NR-PPAR-gamma,HT29,AKT1,-6.124229860056243e-05,0.0007286854803949314,100
standardized,NR-PPAR-gamma,HT29,CASP7,0.00017960340478708305,0.001065386233112542,100
standardized,NR-PPAR-gamma,HT29,TNIP1,-5.085923721441336e-05,0.00026140395075786497,100
standardized,NR-PPAR-gamma,HT29,TERT,0.00014486274621264492,0.0007981820952562191,100
standardized,NR-PPAR-gamma,HT29,PTPRC,-8.355776355821907e-06,0.0008420913947302106,100
standardized,NR-PPAR-gamma,HT29,TGFBR2,-0.0001141007475765181,0.0007804452558174615,100
standardized,NR-PPAR-gamma,HT29,NFATC3,0.000405539689129012,0.0025399053059164626,100
standardized,NR-PPAR-gamma,HT29,RAC2,-8.225005594667937e-05,0.0005981712520810082,100
standardized,NR-PPAR-gamma,HT29,POLR1C,0.0002692851270383889,0.0017396886847840163,100
standardized,NR-PPAR-gamma,HT29,NFKB2,2.4081164081214817e-05,0.0005093232977571552,100
standardized,NR-PPAR-gamma,HT29,SYK,-5.682596969131796e-05,0.0012327992782679923,100
standardized,NR-PPAR-gamma,HT29,CASK,0.0001815851440430497,0.0012434871823515396,100
standardized,NR-PPAR-gamma,HT29,NCOA3,0.00031698593235421845,0.0019156895983147573,100
standardized,NR-PPAR-gamma,HT29,PSMD9,0.00018925444453253389,0.001403421937857469,100
standardized,NR-PPAR-gamma,HT29,PROS1,-0.00042291850004248744,0.002305752692633934,100
standardized,NR-PPAR-gamma,HT29,CASC3,-0.0004979683571952696,0.002890928587664792,100
standardized,NR-PPAR-gamma,HT29,MUC1,4.4177720890221284e-05,0.00042232791595433805,100
standardized,NR-PPAR-gamma,HT29,ST7,-0.00024825682906232484,0.001449151121225176,100
standardized,NR-PPAR-gamma,HT29,NVL,0.0002681990329157545,0.0015611729016573772,100
standardized,NR-PPAR-gamma,HT29,MEF2C,-0.00026159006301747873,0.0016408712711017937,100
standardized,NR-PPAR-gamma,HT29,CHP1,-0.00015964088788275176,0.0012101920160899086,100
standardized,NR-PPAR-gamma,HT29,HMGA2,-0.0005458690937820214,0.0033791951047023806,100
standardized,NR-PPAR-gamma,HT29,CASP2,-0.0002960100530227884,0.0017656177860005443,100
standardized,NR-PPAR-gamma,HT29,LSR,0.000318031264251394,0.0020908342066205967,100
standardized,NR-PPAR-gamma,HT29,MALT1,0.0007221401666196749,0.004682392179991219,100
standardized,NR-PPAR-gamma,HT29,TBPL1,0.0002694141512889216,0.001643486139729019,100
standardized,NR-PPAR-gamma,HT29,CTNND1,-0.00012066210633045169,0.0008426537208036126,100
standardized,NR-PPAR-gamma,HT29,CIAPIN1,0.000243533399011611,0.001501237478992859,100
standardized,NR-PPAR-gamma,HT29,BAX,0.0001699400581623109,0.0011752104520921,100
standardized,NR-PPAR-gamma,HT29,PPARG,-0.00016218443822998692,0.000966141747699908,100
standardized,NR-PPAR-gamma,HT29,SPTAN1,-0.0003925933364808403,0.002468035831324027,100
standardized,NR-PPAR-gamma,HT29,EIF4G1,0.00015059768328805855,0.001109068251732529,100
standardized,NR-PPAR-gamma,HT29,VAT1,0.0005215605992503053,0.0035100578012800107,100
standardized,NR-PPAR-gamma,HT29,MACF1,-4.852211263095531e-05,0.0006921012022562278,100
standardized,NR-PPAR-gamma,HT29,PARP1,3.491257179451089e-05,0.00021714213879719686,100
standardized,NR-PPAR-gamma,HT29,FDFT1,6.946608155058101e-05,0.0005923478640890229,100
standardized,NR-PPAR-gamma,HT29,HSPA8,6.28587409565127e-05,0.00036815799040711627,100
standardized,NR-PPAR-gamma,HT29,PDLIM1,-2.1029819635672323e-05,0.0006661525824601848,100
standardized,NR-PPAR-gamma,HT29,EIF5,0.0006854648959520732,0.0041469434831003975,100
standardized,NR-PPAR-gamma,HT29,CCND1,-0.00016507500840203838,0.0009356772381969799,100
standardized,NR-PPAR-gamma,HT29,TMCO1,8.237309737335656e-05,0.0005264742850916176,100
standardized,NR-PPAR-gamma,HT29,OXA1L,-3.498792902180172e-05,0.0006440200009760623,100
standardized,NR-PPAR-gamma,HT29,CDC42,-0.0002798703753110448,0.0016306191736477314,100
standardized,NR-PPAR-gamma,HT29,TSC22D3,-0.0003514035575479878,0.0021696851450711315,100
standardized,NR-PPAR-gamma,HT29,PTK2,-2.1709427523740766e-05,0.00048558979791274274,100
standardized,NR-PPAR-gamma,HT29,ADH5,-3.7258526376559214e-06,0.0003349127911687804,100
standardized,NR-PPAR-gamma,HT29,REEP5,0.0003038205873556859,0.0020414478785236298,100
standardized,NR-PPAR-gamma,HT29,DUSP6,-0.00024499080686258624,0.0014424727011622058,100
standardized,NR-PPAR-gamma,HT29,HLA-DRA,4.770685912479915e-05,0.0003293244056215515,100
standardized,NR-PPAR-gamma,HT29,ATP6V1D,7.748001328130667e-05,0.0004994337241899515,100
standardized,NR-PPAR-gamma,HT29,CYCS,-0.0002402448469456454,0.001615475890505713,100
standardized,NR-PPAR-gamma,HT29,CAST,0.0004184804431142006,0.002395361234675243,100
standardized,NR-PPAR-gamma,HT29,LGALS8,-0.0002870426977199762,0.0017757037864276045,100
standardized,NR-PPAR-gamma,HT29,BECN1,-0.00012485237322221705,0.0006519368132344764,100
standardized,NR-PPAR-gamma,HT29,ALDH7A1,-0.0001381869767981556,0.0009042465240683199,100
standardized,NR-PPAR-gamma,HT29,STAT3,0.00021236738087524368,0.001510119486968782,100
standardized,NR-PPAR-gamma,HT29,DNAJB6,-3.430004605064582e-06,0.00035097340746050346,100
standardized,NR-PPAR-gamma,HT29,COPS7A,-0.0001793727650633116,0.0009476047082363161,100
standardized,NR-PPAR-gamma,HT29,PSMB8,3.3363218440211597e-05,0.00047727286174556065,100
standardized,NR-PPAR-gamma,HT29,XPNPEP1,-0.0002867084104417992,0.0016560207713994712,100
standardized,NR-PPAR-gamma,HT29,RALGDS,-0.00010019625503989631,0.0005105808275418401,100
standardized,NR-PPAR-gamma,HT29,CORO1A,0.0004001330878110087,0.0032324922769064223,100
standardized,NR-PPAR-gamma,HT29,GLOD4,-0.0001388328640735026,0.0008995844997308682,100
standardized,NR-PPAR-gamma,HT29,DLD,-0.0001482755740667228,0.001213122758883878,100
standardized,NR-PPAR-gamma,HT29,IFRD2,0.00020363091123029445,0.0012094947813691783,100
standardized,NR-PPAR-gamma,HT29,TSPAN6,0.0003085047194096673,0.0016004486130569218,100
standardized,NR-PPAR-gamma,HT29,CDKN1B,-0.0005457548752368269,0.0033664882887334364,100
standardized,NR-PPAR-gamma,HT29,PRPF4,0.0002704394815314719,0.0016999179292980298,100
standardized,NR-PPAR-gamma,HT29,CYB561,-0.00016232431396520416,0.0009544699274163904,100
standardized,NR-PPAR-gamma,HT29,MAN2B1,-0.00011668054594205945,0.001004373055963389,100
standardized,NR-PPAR-gamma,HT29,MBOAT7,-0.0004198812726963067,0.002692110170896426,100
standardized,NR-PPAR-gamma,HT29,FOS,0.0003572682822757205,0.0022872150841665253,100
standardized,NR-PPAR-gamma,HT29,TUBB6,0.0003075177497011233,0.0024293968978043616,100
standardized,NR-PPAR-gamma,HT29,CBR1,0.00020145069481886796,0.0010661006399197155,100
standardized,NR-PPAR-gamma,HT29,MFSD10,-0.00021984095812037797,0.0016494022784459704,100
standardized,NR-PPAR-gamma,HT29,SORBS3,-0.0001759600305174101,0.0011106072210512663,100
standardized,NR-PPAR-gamma,HT29,SMC3,-0.0004430818137698274,0.002572543959041621,100
standardized,NR-PPAR-gamma,HT29,SFN,-0.0002474405038402131,0.0014917984816343252,100
standardized,NR-PPAR-gamma,HT29,NR2F6,0.00028566976901807465,0.001957693405808338,100
standardized,NR-PPAR-gamma,HT29,TSPAN4,0.0002595613643235251,0.002055660737526861,100
standardized,NR-PPAR-gamma,HT29,GADD45B,0.00019577510921531046,0.00139585082796849,100
standardized,NR-PPAR-gamma,HT29,PSIP1,3.0794288311445556e-05,0.00046571056042185116,100
standardized,NR-PPAR-gamma,HT29,IKBKB,0.0006128133193492397,0.003896673756987707,100
standardized,NR-PPAR-gamma,HT29,BAD,-0.0002996634143778912,0.001948867749120756,100
standardized,NR-PPAR-gamma,HT29,STXBP2,-0.0003623542079228251,0.0021292816448886553,100
standardized,NR-PPAR-gamma,HT29,ABCC5,0.0002570768910124286,0.0015190616805989777,100
standardized,NR-PPAR-gamma,HT29,KIF2C,0.0004967104499771229,0.0037501995999352053,100
standardized,NR-PPAR-gamma,HT29,GRB10,-3.555695059088834e-05,0.0005111330513344005,100
standardized,NR-PPAR-gamma,HT29,ARHGEF2,-7.163091711870974e-05,0.0006387740186419082,100
standardized,NR-PPAR-gamma,HT29,AURKB,-5.0106865582212315e-05,0.0007482062652498882,100
standardized,NR-PPAR-gamma,HT29,MKNK1,-0.0002836270473141926,0.001779834235916054,100
standardized,NR-PPAR-gamma,HT29,RPA3,-0.00022918349244754538,0.0015089427954370382,100
standardized,NR-PPAR-gamma,HT29,RAB27A,1.78962482975467e-05,0.00018489872471639528,100
standardized,NR-PPAR-gamma,HT29,HDGFRP3,-7.661253223871726e-05,0.00040222139692789926,100
standardized,NR-PPAR-gamma,HT29,GSTZ1,0.00018034565382556964,0.0013083538413433242,100
standardized,NR-PPAR-gamma,HT29,RRS1,9.204251936362589e-06,0.0003926350884056778,100
standardized,NR-PPAR-gamma,HT29,EED,-0.0006201951118624419,0.003926007392879364,100
standardized,NR-PPAR-gamma,HT29,GNAI1,0.0003047365877398549,0.0017010534232844718,100
standardized,NR-PPAR-gamma,HT29,PRUNE,-0.0001671277354229312,0.0009514132092773608,100
standardized,NR-PPAR-gamma,HT29,EPHB2,-1.1256519684785218e-05,0.0008596265325657202,100
standardized,NR-PPAR-gamma,HT29,GATA3,-0.0002315176620048396,0.0016756146010877334,100
standardized,NR-PPAR-gamma,HT29,ACAT2,7.983330036381542e-05,0.0004925982041375903,100
standardized,NR-PPAR-gamma,HT29,PAK1,-4.098965922376069e-05,0.00024249828366495644,100
standardized,NR-PPAR-gamma,HT29,CETN3,0.00042148748365403686,0.0026811749018689837,100
standardized,NR-PPAR-gamma,HT29,CBLB,-0.0002728065692904024,0.001563434150839172,100
standardized,NR-PPAR-gamma,HT29,GATA2,-0.0002478843570211252,0.0015621579819684258,100
standardized,NR-PPAR-gamma,HT29,TGFB3,0.000245090786938066,0.00138463166333091,100
standardized,NR-PPAR-gamma,HT29,CXCL2,-0.00019919997342374436,0.0011474298930967445,100
standardized,NR-PPAR-gamma,HT29,HIST1H2BK,6.677875300541916e-05,0.000374631734777131,100
standardized,NR-PPAR-gamma,HT29,ANXA7,9.542027298061383e-05,0.0008430544920847449,100
standardized,NR-PPAR-gamma,HT29,SPP1,-0.0001940344375049697,0.0011329826069075611,100
standardized,NR-PPAR-gamma,HT29,PUF60,1.2320745268801025e-05,8.713543543069496e-05,100
standardized,NR-PPAR-gamma,HT29,CFLAR,0.00024224827032476567,0.0014334827823022566,100
standardized,NR-PPAR-gamma,HT29,PRKCQ,-0.00014195410847362455,0.0008831618048719285,100
standardized,NR-PPAR-gamma,HT29,MAPK13,-3.075662319775558e-05,0.00020793246273726447,100
standardized,NR-PPAR-gamma,HT29,FYN,-0.0003502816888532583,0.002115133014042962,100
standardized,NR-PPAR-gamma,HT29,RPL39L,-0.00044222341146051155,0.0025748721495875765,100
standardized,NR-PPAR-gamma,HT29,PLA2G4A,-4.036498068404121e-05,0.0006661952776961562,100
standardized,NR-PPAR-gamma,HT29,DYRK3,-6.592091599401132e-05,0.0005589801055145733,100
standardized,NR-PPAR-gamma,HT29,ME2,0.00013420907498968112,0.0007795426183349798,100
standardized,NR-PPAR-gamma,HT29,ACLY,-0.0004631714662666171,0.0028468933446344057,100
standardized,NR-PPAR-gamma,HT29,CHEK2,0.00020019672275649225,0.0012266052194229854,100
standardized,NR-PPAR-gamma,HT29,GPER1,7.160888928142128e-05,0.0004963474923680013,100
standardized,NR-PPAR-gamma,HT29,HMG20B,-0.00012037273715350954,0.0006922780727745309,100
standardized,NR-PPAR-gamma,HT29,LYN,0.00010541774154619355,0.0009384356475046058,100
standardized,NR-PPAR-gamma,HT29,GRB7,5.829241790636088e-06,0.0003710363437547516,100
standardized,NR-PPAR-gamma,HT29,DHRS7,-0.00021835312354547546,0.0014952508719253024,100
standardized,NR-PPAR-gamma,HT29,TPM1,-0.00037502547659497266,0.002142118497419105,100
standardized,NR-PPAR-gamma,HT29,HSPA4,-1.8669103104854888e-05,0.0007356696025042374,100
standardized,NR-PPAR-gamma,HT29,MLLT11,-0.0004150536942501046,0.002539309388145929,100
standardized,NR-PPAR-gamma,HT29,CDK7,-0.0005281565712454581,0.003114341641195068,100
standardized,NR-PPAR-gamma,HT29,RAE1,-4.045134029545625e-05,0.00036492156691303614,100
standardized,NR-PPAR-gamma,HT29,BMP4,4.690137036866875e-05,0.0010902321008624128,100
standardized,NR-PPAR-gamma,HT29,BDH1,-0.00025317391167547875,0.001375047456888836,100
standardized,NR-PPAR-gamma,HT29,BID,-3.0777500790981655e-05,0.0010662601076992162,100
standardized,NR-PPAR-gamma,HT29,BLVRA,-0.0001796597532502884,0.0010036060081010083,100
standardized,NR-PPAR-gamma,HT29,LSM5,-0.00020182942130226586,0.0013316041096262787,100
standardized,NR-PPAR-gamma,HT29,TXNDC9,0.00011212132126463419,0.000611647302070618,100
standardized,NR-PPAR-gamma,HT29,MTA1,-9.174115427367435e-05,0.0004923888490093968,100
standardized,NR-PPAR-gamma,HT29,CXCR4,-0.00035427834637799684,0.002085991413555745,100
standardized,NR-PPAR-gamma,HT29,COL4A1,8.762955064999706e-05,0.0006033048141914357,100
standardized,NR-PPAR-gamma,HT29,RNF167,-0.000196016358510902,0.0013193024064104273,100
standardized,NR-PPAR-gamma,HT29,WIPF2,0.00034531771684659455,0.0021080923926748807,100
standardized,NR-PPAR-gamma,HT29,TBC1D9B,-0.00018320549119507187,0.0009933644874627555,100
standardized,NR-PPAR-gamma,HT29,ADGRG1,0.00018676857489232545,0.0014383474388303128,100
standardized,NR-PPAR-gamma,HT29,HN1L,0.0003741303270103611,0.002261819676085066,100
standardized,NR-PPAR-gamma,HT29,ZMIZ1,0.00037769266461925384,0.002301200742466941,100
standardized,NR-PPAR-gamma,HT29,PDS5A,0.00021824727722625055,0.001354229058212603,100
standardized,NR-PPAR-gamma,HT29,IGFBP3,-0.00012776024001826208,0.0009777113203458183,100
standardized,NR-PPAR-gamma,HT29,XPO7,-6.982385714597454e-05,0.000397152683248142,100
standardized,NR-PPAR-gamma,HT29,CRKL,0.00022722611153808099,0.001253626404004275,100
standardized,NR-PPAR-gamma,HT29,COG4,-0.00015163143833726853,0.0010373860300593718,100
standardized,NR-PPAR-gamma,HT29,H2AFV,-0.000721946357859812,0.004432140461334524,100
standardized,NR-PPAR-gamma,HT29,FBXO21,-0.0004425432687877259,0.0028936166723844726,100
standardized,NR-PPAR-gamma,HT29,ATP2C1,-0.00040176953888517754,0.0022113338251724445,100
standardized,NR-PPAR-gamma,HT29,TMEM97,0.0004047183149581035,0.0025219814037400687,100
standardized,NR-PPAR-gamma,HT29,SUZ12,-0.0002761221072008255,0.001746762334321624,100
standardized,NR-PPAR-gamma,HT29,TXLNA,0.00035318863416115875,0.0022741179395060623,100
standardized,NR-PPAR-gamma,HT29,TFDP1,0.000257759890129883,0.0015540395120454172,100
standardized,NR-PPAR-gamma,HT29,VGLL4,-0.00048261593366871996,0.0029196062545690047,100
standardized,NR-PPAR-gamma,HT29,UBE3B,-0.0008082278544004977,0.005087571823636054,100
standardized,NR-PPAR-gamma,HT29,KIF1BP,0.0005107088534599855,0.003104140531655507,100
standardized,NR-PPAR-gamma,HT29,SPRED2,-0.00011309276258042575,0.000777635669671678,100
standardized,NR-PPAR-gamma,HT29,KAT6B,2.1781541287411794e-05,0.0008238504995681387,100
standardized,NR-PPAR-gamma,HT29,GPATCH8,-0.00016155359922020174,0.001006322543222791,100
standardized,NR-PPAR-gamma,HT29,ADO,-6.087020415745573e-05,0.00040847939122009815,100
standardized,NR-PPAR-gamma,HT29,ATP11B,-0.00043688379228268683,0.0027079321158554317,100
standardized,NR-PPAR-gamma,HT29,ZNF451,-0.0006194173268369878,0.00380306084408187,100
standardized,NR-PPAR-gamma,HT29,RBM34,0.00024617818614371194,0.0015022978988296115,100
standardized,NR-PPAR-gamma,HT29,ARID5B,7.218670368395902e-05,0.0011921794212466632,100
standardized,NR-PPAR-gamma,HT29,CHN1,0.0007879915749401641,0.0046277771788297475,100
standardized,NR-PPAR-gamma,HT29,MAPK1IP1L,-0.00034564737378258727,0.0019764161411888344,100
standardized,NR-PPAR-gamma,HT29,DHX29,-0.0004256686930930898,0.0031132848593796772,100
standardized,NR-PPAR-gamma,HT29,JADE2,0.0002808882254735812,0.0016119632375177165,100
standardized,NR-PPAR-gamma,HT29,TIPARP,0.0001986780948399442,0.0011502974526521928,100
standardized,NR-PPAR-gamma,HT29,KDM3A,-0.00016775997364861845,0.0009239838926422575,100
standardized,NR-PPAR-gamma,HT29,PCCB,-5.663330351410795e-05,0.000460216980849829,100
standardized,NR-PPAR-gamma,HT29,PLEKHM1,3.771637780744155e-05,0.0007085662307338268,100
standardized,NR-PPAR-gamma,HT29,JMJD6,0.00026052779969841614,0.0015298510266806258,100
standardized,NR-PPAR-gamma,HT29,PIK3R4,0.000228926956238572,0.0015995899095212606,100
standardized,NR-PPAR-gamma,HT29,CAMSAP2,0.00020365107727494158,0.001168640260868984,100
standardized,NR-PPAR-gamma,HT29,KIAA1033,-0.00010868345634560035,0.0005956795459643816,100
standardized,NR-PPAR-gamma,HT29,SLC1A4,1.8492442807121115e-05,0.00021663386997526268,100
standardized,NR-PPAR-gamma,HT29,ASCC3,-0.000246796251786087,0.001626985729552474,100
standardized,NR-PPAR-gamma,HT29,SLC25A46,0.0006230509686745311,0.0037387586515155225,100
standardized,NR-PPAR-gamma,HT29,RRP1B,0.00038955268462341437,0.0025159162871270747,100
standardized,NR-PPAR-gamma,HT29,AXIN1,0.0003123083413266267,0.0018400110321864494,100
standardized,NR-PPAR-gamma,HT29,DCUN1D4,0.00034753155990600236,0.002107422752358987,100
standardized,NR-PPAR-gamma,HT29,MAPKAPK5,0.0004216174255902445,0.0024709765917242943,100
standardized,NR-PPAR-gamma,HT29,C2CD2,0.00011244658826353019,0.0009924846611492344,100
standardized,NR-PPAR-gamma,HT29,WDR7,2.0258561096835754e-05,0.0003554186402937141,100
standardized,NR-PPAR-gamma,HT29,SUPV3L1,0.0003242480296296546,0.0017551362144074129,100
standardized,NR-PPAR-gamma,HT29,CDK19,-0.0004885189020102941,0.0027873313558188654,100
standardized,NR-PPAR-gamma,HT29,THAP11,0.00020356407458055426,0.0011895870208444063,100
standardized,NR-PPAR-gamma,HT29,C2CD5,1.0970348023003177e-05,0.00027854206588372285,100
standardized,NR-PPAR-gamma,HT29,POLR2I,-0.0001020527593642582,0.0007282454497022173,100
standardized,NR-PPAR-gamma,HT29,RFNG,0.00020109153154442252,0.001106100035607242,100
standardized,NR-PPAR-gamma,HT29,RPIA,8.995823487727397e-05,0.0005348513130235383,100
standardized,NR-PPAR-gamma,HT29,TLK2,-0.00017052296288356207,0.0009109971905669805,100
standardized,NR-PPAR-gamma,HT29,TIAM1,1.8155796298542362e-05,0.0001239716264984846,100
standardized,NR-PPAR-gamma,HT29,HOXA10,-3.571143371651719e-05,0.00024903875447658693,100
standardized,NR-PPAR-gamma,HT29,COG7,-0.00014217337314193488,0.0009014321013414662,100
standardized,NR-PPAR-gamma,HT29,TICAM1,-0.00014816959609872105,0.0010203175254992456,100
standardized,NR-PPAR-gamma,HT29,KLHL9,-0.0002527957434203545,0.0016308201196809332,100
standardized,NR-PPAR-gamma,HT29,SNX13,0.0006338961999731049,0.0036801974562119793,100
standardized,NR-PPAR-gamma,HT29,SRC,-0.00017745342047732968,0.0010410958195016273,100
standardized,NR-PPAR-gamma,HT29,GDPD5,0.00025039564409590307,0.0013353356093618938,100
standardized,NR-PPAR-gamma,HT29,PLCB3,-0.0002464439777380293,0.001391770525122132,100
standardized,NR-PPAR-gamma,HT29,TBX2,0.00014080750719159133,0.0007990053285568492,100
standardized,NR-PPAR-gamma,HT29,APBB2,0.00018589700738293614,0.0011159932778119286,100
standardized,NR-PPAR-gamma,HT29,FCHO1,0.0005853285370498888,0.0034995271626264263,100
standardized,NR-PPAR-gamma,HT29,FAM69A,-0.000144997480964335,0.0012123146835967653,100
standardized,NR-PPAR-gamma,HT29,ASAH1,-0.0004871938173567705,0.002808509929564673,100
standardized,NR-PPAR-gamma,HT29,SMARCA4,0.0005591548978936908,0.0034462482367381875,100
standardized,NR-PPAR-gamma,HT29,SOX2,7.96533283640701e-05,0.000481371587155479,100
standardized,NR-PPAR-gamma,HT29,HOXA5,-0.00026275445796547704,0.0014561430110697174,100
standardized,NR-PPAR-gamma,HT29,TMEM110,-0.0002673975514060001,0.0016540409729030653,100
standardized,NR-PPAR-gamma,HT29,ATP5S,-0.00016283880405004687,0.0010894371845792759,100
standardized,NR-PPAR-gamma,HT29,TBC1D31,-0.00032669830210548196,0.0022420805942208752,100
standardized,NR-PPAR-gamma,HT29,NFKBIB,0.0002783640858910303,0.001731314154756271,100
standardized,NR-PPAR-gamma,HT29,CTTN,-0.0004035513479388549,0.002486638390210819,100
standardized,NR-PPAR-gamma,HT29,PARP2,7.044672395088138e-05,0.0003785801338477641,100
standardized,NR-PPAR-gamma,HT29,AKR7A2,3.8373675167084696e-05,0.0003465023073525852,100
standardized,NR-PPAR-gamma,HT29,ACAA1,0.00022901183126483867,0.0014288251855919913,100
standardized,NR-PPAR-gamma,HT29,SPDEF,0.0003010243301722872,0.0019886582746777097,100
