variant,task,cell,n_repeats,outer_folds_per_repeat,n_paired_outer_draws,n_unique_compounds,n_test_evaluations,mean_auprc_chem,sd_auprc_chem,mean_auprc_bio,sd_auprc_bio,mean_delta_auprc,sd_delta_auprc,nb_auprc_corrected_se,nb_auprc_ci_low,nb_auprc_ci_high,nb_auprc_t_stat,nb_auprc_df,nb_auprc_p_value,nb_auprc_inference_valid,nb_auprc_variance_degenerate,nb_auprc_correction_factor,nb_auprc_mean_test_train_ratio,mean_auroc_chem,sd_auroc_chem,mean_auroc_bio,sd_auroc_bio,mean_delta_auroc,sd_delta_auroc,nb_auroc_corrected_se,nb_auroc_ci_low,nb_auroc_ci_high,nb_auroc_t_stat,nb_auroc_df,nb_auroc_p_value,nb_auroc_inference_valid,nb_auroc_variance_degenerate,nb_auroc_correction_factor,nb_auroc_mean_test_train_ratio,mean_log_loss_chem,sd_log_loss_chem,mean_log_loss_bio,sd_log_loss_bio,mean_delta_log_loss,sd_delta_log_loss,nb_log_loss_corrected_se,nb_log_loss_ci_low,nb_log_loss_ci_high,nb_log_loss_t_stat,nb_log_loss_df,nb_log_loss_p_value,nb_log_loss_inference_valid,nb_log_loss_variance_degenerate,nb_log_loss_correction_factor,nb_log_loss_mean_test_train_ratio,nb_auprc_q_value,significant_positive_auprc_fdr,nb_auroc_q_value,significant_positive_auroc_fdr,nb_log_loss_q_value,significant_positive_log_loss_fdr,significant_improvement_log_loss_fdr
standardized,SR-ARE,MCF7,20,5,100,923,18460,0.45226913234982014,0.10691557800336976,0.4591151738301088,0.109048744710646,0.006846041480288682,0.02128595741979992,0.011162911065086793,-0.015303595883240376,0.02899567884381774,0.6132846029473812,99,0.5410946259946955,True,False,0.27502270630709574,0.26502270630709573,0.7574700320851996,0.05481394198229668,0.76179850741666,0.054411784566991125,0.0043284753314603375,0.010427807472061887,0.005468614125207083,-0.006522441517035381,0.015179392179956057,0.7915122976968921,99,0.43053741968417214,True,False,0.27502270630709574,0.26502270630709573,0.4161204117521659,0.05142555616846067,0.41328478115950795,0.05168971272380559,-0.002835630592657873,0.005991078773770679,0.0031418779158752987,-0.009069798012908411,0.003398536827592666,-0.9025273000997214,99,0.3689674921091487,True,False,0.27502270630709574,0.26502270630709573,1.0,False,0.9902296560748227,False,0.885521981061957,False,False
standardized,SR-ATAD5,HA1E,20,5,100,911,18220,0.2949817430590666,0.10876010332931399,0.29320833684069203,0.11521936202392173,-0.0017734062183745846,0.025651251179311756,0.013262314255868173,-0.028088714981103474,0.024541902544354306,-0.13371770447905848,99,0.8938972520427654,True,False,0.2673138877721062,0.2573138877721062,0.8474501260374171,0.06518939324242776,0.8446517326540897,0.06627614303456003,-0.0027983933833275756,0.01649381723126382,0.008527700495806517,-0.01971920126449586,0.014122414497840711,-0.32815333801927976,99,0.7434887551975917,True,False,0.2673138877721062,0.2573138877721062,0.1884216600359206,0.04558300296152135,0.18819584766601472,0.045194579486156,-0.00022581236990593952,0.0029995580301289226,0.0015508436974944481,-0.003303022723614827,0.0028513979838029483,-0.14560614346291845,99,0.8845283701999385,True,False,0.2673138877721062,0.2573138877721062,1.0,False,1.0,False,1.0,False,False
standardized,SR-ATAD5,HEPG2,20,5,100,619,12380,0.37221708030435807,0.1516972442355956,0.36793021767206413,0.15232357797717874,-0.004286862632293931,0.03592516862775015,0.01854095600782665,-0.04107614184020032,0.03250241657561245,-0.23121044192566598,99,0.8176285002793368,True,False,0.2663585341976172,0.25635853419761717,0.8672252372093654,0.07130964321816408,0.8650046151823794,0.077550314101638,-0.002220622026986118,0.021131573459294423,0.010905991227061136,-0.0238604746927258,0.019419230638753567,-0.203614873765538,99,0.8390724166327628,True,False,0.2663585341976172,0.25635853419761717,0.1780988831446338,0.045689484632393654,0.17780578774205083,0.04517350174115577,-0.00029309540258299087,0.003320064041896343,0.0017134828783077116,-0.0036930171758410416,0.0031068263706750597,-0.1710524256142325,99,0.8645316662247623,True,False,0.2663585341976172,0.25635853419761717,1.0,False,1.0,False,1.0,False,False
standardized,SR-ATAD5,HT29,20,5,100,903,18060,0.3068238291253308,0.12955055332287974,0.31573180420420605,0.12743255543795337,0.008907975078875231,0.04474782904677384,0.023132069148542274,-0.03699106864913337,0.05480701880688383,0.3850920132424293,99,0.7009953516556193,True,False,0.2672298840529518,0.2572298840529518,0.8507090579414581,0.06700863786333679,0.8479577302309133,0.07410697143819575,-0.002751327710544823,0.0325492376354515,0.016826094846491384,-0.03613795033264591,0.03063529491155627,-0.16351552369375455,99,0.870445894550369,True,False,0.2672298840529518,0.2572298840529518,0.18943055843803236,0.03981724915406098,0.18904743200999616,0.04020129611326499,-0.0003831264280362577,0.005539015841273052,0.0028633544952822005,-0.006064642955753788,0.005298390099681273,-0.13380335151219142,99,0.8938297010651882,True,False,0.2672298840529518,0.2572298840529518,1.0,False,1.0,False,1.0,False,False
standardized,SR-ATAD5,MCF7,20,5,100,1196,23920,0.25359296432389394,0.1006442123336433,0.2603304637967199,0.10188705565650612,0.0067374994728260276,0.02962119884178143,0.015398616301537393,-0.023816696022462405,0.03729169496811446,0.4375392789125707,99,0.6626733427010023,True,False,0.27024528903218437,0.26024528903218436,0.8292673242172255,0.06454416861772616,0.8302831580434231,0.06577503928971966,0.0010158338261975462,0.016813111521123594,0.008740316505473673,-0.01632685034551445,0.01835851799790954,0.11622391769924745,99,0.9077105180685876,True,False,0.27024528903218437,0.26024528903218436,0.16930582818040185,0.037694721084356744,0.16859427023765078,0.03712238015604459,-0.0007115579427510281,0.0033875225141135764,0.0017610077055381307,-0.004205779283817198,0.0027826633983151416,-0.40406293539390814,99,0.6870379788685763,True,False,0.27024528903218437,0.26024528903218436,1.0,False,0.9902296560748227,False,0.9432680171099505,False,False
standardized,SR-HSE,HA1E,20,5,100,814,16280,0.23371040306769364,0.09357535324311674,0.24841778774988854,0.08996470081643362,0.014707384682194919,0.04801545604714206,0.0248854387404562,-0.03467072471234915,0.064085494076739,0.591003632107364,99,0.555864918508837,True,False,0.2686139032367394,0.2586139032367394,0.7580178161401016,0.0754755379189984,0.7626102136709234,0.07514673592100166,0.0045923975308219695,0.04476623166977135,0.023201431529993218,-0.041444276210258604,0.05062907127190254,0.19793595601569813,99,0.8435010364653333,True,False,0.2686139032367394,0.2586139032367394,0.23174549868128527,0.04904849748671047,0.22888654903326622,0.049182804558294636,-0.0028589496480190503,0.005435869417911965,0.002817301063802333,-0.008449086176319086,0.0027311868802809844,-1.0147831499983557,99,0.3126828833139532,True,False,0.2686139032367394,0.2586139032367394,1.0,False,1.0,False,1.0,False,False
standardized,SR-HSE,HEPG2,20,5,100,547,10940,0.2685002852062706,0.16972013293492386,0.25199202004299504,0.14932430885895448,-0.016508265163275627,0.09647350146851998,0.0499776454317977,-0.11567475642553911,0.08265822609898786,-0.33031298334779957,99,0.7418614709231122,True,False,0.26837094811835666,0.25837094811835665,0.7421598049407468,0.12683135338645946,0.7547502819839904,0.11763966115167437,0.012590477043243554,0.048948655682338804,0.02535762173878738,-0.03772454586080344,0.06290549994729056,0.4965164782778103,99,0.620630754736149,True,False,0.26837094811835666,0.25837094811835665,0.21161158857053158,0.05989107524501271,0.21108727711196607,0.05945238438175232,-0.0005243114585655074,0.0038728629573641553,0.002006318509671261,-0.00450528265558086,0.0034566597384498455,-0.2613301208348104,99,0.7943808293939507,True,False,0.26837094811835666,0.25837094811835665,1.0,False,1.0,False,1.0,False,False
standardized,SR-HSE,HT29,20,5,100,806,16120,0.25380517519648943,0.12721665947650854,0.25081939427513855,0.12571010514934264,-0.002985780921350889,0.025914543087196738,0.013453796258177376,-0.029681031518970523,0.023709469676268746,-0.22192850731897298,99,0.8248266974052029,True,False,0.2695271884999238,0.2595271884999238,0.7534363259894277,0.07792410903524627,0.752935139924681,0.0779163000061382,-0.0005011860647466021,0.007700953329069813,0.003998027545167326,-0.008434140092466257,0.007431767962973052,-0.12535833209864153,99,0.9004940859262085,True,False,0.2695271884999238,0.2595271884999238,0.22931970655006664,0.054149163508503566,0.229244400916894,0.05413863742185582,-7.530563317269022e-05,0.0006217062208604251,0.0003227650512591916,-0.000715741519235747,0.0005651302528903667,-0.23331408676033258,99,0.8159992551037432,True,False,0.2695271884999238,0.2595271884999238,1.0,False,1.0,False,1.0,False,False
standardized,SR-HSE,MCF7,20,5,100,1077,21540,0.24770508835713603,0.11011616311995814,0.24506650560215923,0.10552625272224493,-0.00263858275497684,0.0316685116603313,0.016521186628499572,-0.035420201322284274,0.030143035812330597,-0.1597090338792736,99,0.8734356777136253,True,False,0.27216179969104026,0.26216179969104025,0.7724076858313924,0.07700738888785458,0.770137352893054,0.07414851195682386,-0.002270332938338463,0.028992360675316204,0.015125061974973151,-0.03228173730169959,0.02774107142502266,-0.15010404202608188,99,0.8809879226266872,True,False,0.27216179969104026,0.26216179969104025,0.22174087665440595,0.045737741195008,0.22116614665955,0.04569691025397119,-0.0005747299948559583,0.0025336605952458427,0.0013217886585988666,-0.0031974454575597524,0.0020479854678478356,-0.4348123212565527,99,0.6646450039268255,True,False,0.27216179969104026,0.26216179969104025,1.0,False,0.9902296560748227,False,0.9432680171099505,False,False
standardized,SR-MMP,HA1E,20,5,100,723,14460,0.5877024030860306,0.0953908491323498,0.6462338768624327,0.09321687790365163,0.05853147377640203,0.04026785910186429,0.020983129381634553,0.01689639276166284,0.10016655479114121,2.7894539804740277,99,0.006333399420545795,True,False,0.27153351169942647,0.26153351169942646,0.8245899083154089,0.046452992418943295,0.8529366550995094,0.0406380562010971,0.02834674678410046,0.025055808633960546,0.013056300634158361,0.0024402137418098775,0.05425327982639104,2.171116273926681,99,0.0323121602587197,True,False,0.27153351169942647,0.26153351169942646,0.3693696022326893,0.05443870826158363,0.3449225009264731,0.05208320075965762,-0.02444710130621612,0.016551319774194002,0.008624706950031029,-0.04156039103826244,-0.0073338115741698046,-2.8345428369746717,99,0.005563343438742039,True,False,0.27153351169942647,0.26153351169942646,0.07600079304654954,False,0.3877459231046364,False,0.06676012126490447,False,False
standardized,SR-MMP,HEPG2,20,5,100,495,9900,0.6155897273647046,0.11707882960381079,0.6860393421543346,0.11653329341781153,0.07044961478963001,0.05442810005790102,0.028305732754458232,0.014284900033359423,0.1266143295459006,2.488881506822465,99,0.014482630190106663,True,False,0.27045963339253226,0.26045963339253225,0.8157185304249641,0.056221541266445255,0.8561301665824408,0.05594000551228739,0.04041163615747636,0.031990894486722446,0.01663709938347897,0.00740002153684273,0.07342325077810999,2.429007318283262,99,0.016943469266881072,True,False,0.27045963339253226,0.26045963339253225,0.4049437771100126,0.05264615402672979,0.36660842492093637,0.05435608442389318,-0.038335352189076195,0.025878548061735458,0.013458328781082494,-0.06503959629547726,-0.011631108082675125,-2.848448184960508,99,0.005343766936697678,True,False,0.27045963339253226,0.26045963339253225,0.08689578114063998,False,0.10166081560128643,False,0.03674499938924794,False,True
standardized,SR-MMP,HT29,20,5,100,717,14340,0.5631671131601228,0.10542513807461698,0.6425872768757418,0.11096146223696694,0.07942016371561894,0.04866110116514861,0.02533969618928603,0.02914070899075763,0.12969961844048025,3.1342192551305676,99,0.0022676825650382133,True,False,0.27116831485694,0.26116831485694,0.8258021099250726,0.04574360987033739,0.8696567805458056,0.03870265452931833,0.04385467062073303,0.031371164453151995,0.016336164971875712,0.011440175160894885,0.07626916608057119,2.684514431400092,99,0.008516302983566357,True,False,0.27116831485694,0.26116831485694,0.3627087755874249,0.047726984903158916,0.329295173617659,0.042523264652715546,-0.03341360196976597,0.020591732650001044,0.010722902623825872,-0.054690167125338196,-0.012137036814193744,-3.116096745625783,99,0.00239832548477096,True,False,0.27116831485694,0.26116831485694,0.02721219078045856,True,0.10219563580279628,False,0.02877990581725152,False,True
standardized,SR-MMP,MCF7,20,5,100,958,19160,0.5270626901233163,0.08441164456501918,0.6350226971551362,0.09081731803937432,0.10796000703181989,0.05395353662027875,0.02827232583458979,0.051861578852249964,0.16405843521138982,3.818575368133886,99,0.00023416110720010438,True,False,0.27458906570395386,0.26458906570395385,0.8329293820572252,0.03481443976367884,0.8750678039498543,0.037573051605673355,0.042138421892629195,0.02457992615523593,0.012880187746391254,0.016581335027625252,0.06769550875763314,3.27156891827415,99,0.0014727369920663916,True,False,0.27458906570395386,0.26458906570395385,0.3407478181480322,0.05002947614765182,0.30460317510068335,0.047533061311912386,-0.03614464304734886,0.018703025505413837,0.009800618537820913,-0.055591196485363356,-0.016698089609334364,-3.687996110435834,99,0.00036936861623163334,True,False,0.27458906570395386,0.26458906570395385,0.0028099332864012527,True,0.0176728439047967,True,0.0044324233947796,False,True
standardized,SR-p53,HA1E,20,5,100,884,17680,0.3614453829841328,0.09522627770299961,0.4043344345705722,0.10820106984809162,0.04288905158643938,0.06098437045502071,0.0315816290747249,-0.019775752179889236,0.105553855352768,1.3580379747023223,99,0.17753865306623393,True,False,0.2681834460896019,0.25818344608960186,0.7791542235246817,0.05570468557130443,0.7987502498694026,0.057897718323100325,0.019596026344720706,0.026098960566285093,0.013515720268822244,-0.007222094924525881,0.046414147613967296,1.4498691860266133,99,0.1502556722557792,True,False,0.2681834460896019,0.25818344608960186,0.29580206747996085,0.04777220692355719,0.28583155633140117,0.04514716882204049,-0.009970511148559702,0.01299146125550901,0.006727814150557768,-0.023319954032696412,0.003378931735577009,-1.4819837357922705,99,0.14152073888184705,True,False,0.2681834460896019,0.25818344608960186,1.0,False,0.9015340335346753,False,0.8491244332910823,False,False
standardized,SR-p53,HEPG2,20,5,100,603,12060,0.3440235497951706,0.11550507351814128,0.3946017996860944,0.11932972473604875,0.0505782498909239,0.07256806329793164,0.037495397230769126,-0.023820752897919913,0.12497725267976773,1.348918897421864,99,0.1804403824135611,True,False,0.266971469718678,0.256971469718678,0.7668417118553178,0.06283906047840586,0.795689555262531,0.0648211426386532,0.02884784340721304,0.03698802122984126,0.019111444976822867,-0.009073409683624356,0.06676909649805043,1.5094538085528253,99,0.1343678905283219,True,False,0.266971469718678,0.256971469718678,0.3137315390883561,0.07260273090506099,0.3023660797789511,0.07183982639917515,-0.011365459309404953,0.01656476597979668,0.008558895638391798,-0.02834816512129569,0.005617246502485783,-1.327911893027884,99,0.1872607741632478,True,False,0.266971469718678,0.256971469718678,0.7217615296542444,False,0.5374715621132876,False,0.7490430966529912,False,False
standardized,SR-p53,HT29,20,5,100,877,17540,0.33803477582321667,0.11426939577558286,0.4273655367447195,0.15986874150842825,0.08933076092150284,0.09357414248252251,0.048408124639089986,-0.006721460578124644,0.18538298242113033,1.8453671070200366,99,0.06797307659819449,True,False,0.2676238440368418,0.2576238440368418,0.7717349119518451,0.07364524448815737,0.8019622048824973,0.07782581362023644,0.030227292930651836,0.03314682500382712,0.017147639226029406,-0.003797343499990939,0.06425192936129462,1.762767021874828,99,0.08102575648033097,True,False,0.2676238440368418,0.2576238440368418,0.2910923780567512,0.0530935873198574,0.27325691830715804,0.048754502148078326,-0.017835459749593108,0.018973419332961663,0.009815400104481602,-0.037311343022745594,0.0016404235235593818,-1.8170894267926618,99,0.07222873683065875,True,False,0.2676238440368418,0.2576238440368418,0.4078384595891669,False,0.48615453888198584,False,0.4333724209839525,False,False
standardized,SR-p53,MCF7,20,5,100,1158,23160,0.2950761908088222,0.09117137647691494,0.39652859130600476,0.1270337760252632,0.10145240049718252,0.08946576204828786,0.046590135916230985,0.009007463039103478,0.19389733795526154,2.1775510738924186,99,0.031815112926932024,True,False,0.27119034513791457,0.26119034513791456,0.7566959657039738,0.060870795259546744,0.79968918366481,0.06700492043008086,0.04299321796083602,0.03868421421558026,0.02014516790393751,0.003020834314854573,0.08296560160681747,2.1341702469718657,99,0.035298706645823304,True,False,0.27119034513791457,0.26119034513791456,0.2730450919684176,0.046748286699815504,0.2562164806138289,0.04425913986688071,-0.016828611354588657,0.013909820926706895,0.007243669899060681,-0.031201623959438048,-0.0024555987497392653,-2.3232162134791507,99,0.02221346870961122,True,False,0.27119034513791457,0.26119034513791456,0.19089067756159214,False,0.21179223987493984,False,0.13328081225766733,False,False
