ik,NR-AR_chem_logit,NR-AR-LBD_chem_logit,NR-AhR_chem_logit,NR-Aromatase_chem_logit,NR-ER_chem_logit,NR-ER-LBD_chem_logit,NR-PPAR-gamma_chem_logit,SR-ARE_chem_logit,SR-ATAD5_chem_logit,SR-HSE_chem_logit,SR-MMP_chem_logit,SR-p53_chem_logit
BPLBGHOLXOTWMN,-1.2015625523788498,-2.349964493097007,-2.342158765601397,-1.5776486393758433,0.027095055690423465,-2.1473510375835794,-2.7835166936350286,-0.7535599845563018,-1.6432185351162774,-0.7861930505391765,-2.613403976131908,-0.8120257697619971
BPZSYCZIITTYBL,-1.2700929409243789,-2.2885862470951124,-0.5224727748606666,-1.2668151638910203,-0.8653553427847743,-2.2070162282837913,-1.887110978593909,0.11478628051852459,-1.1479993511348046,-0.5775223090945145,-0.5534624474051241,-0.6771332164605108
BQJODPIMMWWMFC,-1.2681488918899817,-2.3711775584418295,-0.9579869928776152,-1.0740745310772257,-1.301109367206964,-2.057591308849601,-2.306691816874145,-0.9285004944763144,-1.3583314160695388,-0.6450657223088517,-1.3842234466161116,-0.925062098623546
BQSJTQLCZDPROO,-1.1134073470852577,-2.13238624046728,-0.3097224613044174,-0.5312240220206583,-0.5434100030686275,-1.7586004483840536,0.0602438922186526,0.0012236239052671074,-0.17843431514854816,-0.5928402370122651,-0.5593276845025861,-0.4418713047669011
BRBKOPJOKNSWSG,-1.4046729074435376,-2.4072651786479184,-1.1427523524531324,-1.5525372679213523,-1.5298804106645527,-2.951544751972111,-3.4047464594432104,-0.7627746316211237,-1.8701672377131164,-0.6644041090286589,-1.9986988616465355,-1.191707623664079
BRZANEXCSZCZCI,-1.0945239837991596,-2.371422301977299,-0.44140032089766446,-1.0587083715254655,-1.2164737363950722,-2.795391065682593,-3.3674334371532963,-0.4415683299025055,-1.609923294176212,-0.7305715003541235,-1.794746521762642,-0.9505404273757639
BSYNRYMUTXBXSQ,-1.389081184445183,-2.3568907030520294,-1.0573864302489064,-1.1908870618460032,-1.1114796329521932,-1.726192063330024,-1.856463062443018,-1.256772425052681,-1.778703517118669,-0.6789772707056457,-1.5097276308318415,-1.1643234180628201
BTFHLQRNAMSNLC,-1.490655842038058,-2.369638931849818,0.30204543151780194,-1.118318843480543,-1.4433898800264289,-1.9359398405714134,-2.26923311685703,-0.09474814666735401,-1.5014359556848877,-0.47861940477124254,-0.9339076533105537,-0.7442660836386252
BTFMCMVEUCGQDX,-1.0423916764123238,-2.0983933151492122,-0.8366270108007997,-1.1381823006972531,-1.0313313011298748,-2.6715759902437535,-3.1792146158756855,0.049284179392288394,-1.7431961186392833,-0.4733354214149154,-0.9771109333938681,-0.26050428282239657
BTNNPSLJPBRMLZ,-1.179224599025445,-2.133805669608294,-0.5955720530428159,-1.0636127927617587,-1.075443859924087,-2.1737994189992134,-2.138227807486242,-0.4051134282334045,-0.7865049491717597,-0.5927099286056329,-1.6733913718912339,-0.7392018538762803
BUGYDGFZZOZRHP,-1.2031583540903974,-2.433779382020943,-2.1850461673007997,-1.2255558692227142,-0.6154694349516681,-2.200482130522584,-3.212268851834988,-1.283426526349614,-1.9788259451483958,-0.5854426722392349,-1.7957995448203075,-1.3616945974376375
BUJAGSGYPOAWEI,-1.4628412685327086,-2.4520375637805025,-0.10317496665176612,-1.3340866312338153,-0.6564890631199857,-2.276694096386198,-2.693909437557292,-1.331609661482707,-2.0131655184804234,-0.7594495074928743,-1.358850315383044,-1.1614750456812428
BUXRLJCGHZZYNE,-1.3904321882321558,-2.4206035157034576,-0.17242794272778356,-0.8231899917030304,-1.264873392392702,-2.3404491166272052,-2.3509167140888487,-1.2154428205514756,-1.8155438919406455,-0.7227260810098639,-1.1243032554140562,-1.012627764582339
BVMYCHKQPGEOSI,-1.1236667884704592,-2.4094216269926694,-1.8678185525854547,-1.5712892367737994,-1.1311189091326694,-2.3096693582006025,-3.028437808657251,-0.7231168799797394,-1.0614293337614624,-0.6430470628857414,-2.081180653280222,-0.8303290406783652
BVPWJMCABCPUQY,-1.2043471508287886,-2.152629538564423,-0.09092602209994526,-1.6037532242039487,-1.2143163260919276,-1.9214529253362314,-3.168310153852414,0.09798703180325179,-1.5312556277284213,-0.5729269512881631,-0.8756122011782015,-0.6466203160682346
BWPIARFWQZKAIA,-1.161596689478882,-2.2326196793155666,0.489922497190076,-0.7484054539124456,-0.43785370262437645,-1.6496667903664468,-2.622808997198613,0.23005677348976453,-1.5599808725515765,0.23256776995996942,1.096753765299353,-0.06712404872661201
BWWVAEOLVKTZFQ,-1.2572894628732203,-2.368555958596913,-2.4504866449665403,-1.402089448736836,-1.323138602399865,-2.4345849930180594,-2.6153293451727673,-0.8822194213004163,-2.2266297006328077,-0.7462422761967532,-2.5557675678534024,-1.1113397107093956
BXZVVICBKDXVGW,-1.245824769979919,-2.3191685553105135,-0.7194286279720189,-1.394522043707478,-0.9681154156695218,-2.428950905977766,-3.005373087467278,-1.2837588990949047,-0.635113284461513,-0.8807062683538776,-2.592605283412072,-0.6444957776487651
BYBLEWFAAKGYCD,-1.6526575236781724,-2.317111655490584,0.59814585550467,1.127456105001384,-0.5995270650754128,-1.748024204644564,-2.159081254722119,1.2141057880085093,-1.6292053055373865,-0.3594140294145022,1.0080848485798366,-0.4568509155126158
BYJAVTDNIXVSPW,-1.4952134156245662,-2.308103457108806,-0.9016133470477435,-1.1911646486335692,-0.4281750461801065,-2.515077389957737,-2.9733287460949436,-0.9770019282356828,-2.0521782624423373,-0.5461165322262534,-1.5296771929296031,-1.1073401085934103
BYPFEZZEUUWMEJ,-1.172928823587598,-1.941220834499037,-2.126461700134618,-0.9989808131187793,-1.5223795073402273,-2.374902928483779,-2.6733407290856945,-1.2347363992006024,-1.5021329218529007,-0.7239139980249728,-1.981378062326479,-1.1069627921515135
BZEWSEKUUPWQDQ,-1.0661091701680692,-2.194966568372937,-1.2384710860423431,-1.446193522367727,-0.8647532225622361,-2.544533059265169,-2.8896475409540017,0.04315974601447993,-0.8036537253367237,0.4639559926092085,-1.1595548677243168,-0.6434745595139387
BZKPWHYZMXOIDC,-1.0790442339775725,-2.3912789563758357,-1.7753775465128314,-1.7476078772478272,-1.857723230812265,-2.6348066720059977,-2.8509889334057164,-1.3786190148468953,-1.8710395837063265,-0.7194030619584211,-3.017327610742636,-1.274667500579721
BZMKNPGKXJAIDV,-0.8353874715051768,-2.2036844099053505,-0.29636553112997494,-1.039690430070673,-0.7900404571027067,-1.6654095952432633,-0.17945176168969068,0.572025297512584,-0.39269884302521146,-0.3918077437196306,0.43417742100076323,-0.4064188010806014
CAJIGINSTLKQMM,-1.3413436129153862,-2.3366743792014266,0.2278779519359314,-0.6272386050027137,-1.1575706351729713,-1.6837218365601456,-2.0382896306730456,-0.7315987467267605,-0.8930371551688226,-0.5305993761486287,-1.4436282680155883,-0.8780543193004133
CAMYKONBWHRPDD,-1.3537661651509663,-2.396003721557197,-0.8455652565243706,-0.9700324824388931,-0.36846690609223065,0.22714992178685908,-2.6878926534579346,-0.6396081535135484,-1.6816841553012336,-0.5250963933303578,-1.0894821850636953,-1.0532156343530445
CBEQULMOCCWAQT,-1.3400811978335494,-2.153825892506523,-0.13764265736216377,-0.5411069694828429,-0.6505152162522354,-1.99893087320067,-2.63214094086496,0.2992641060349855,-0.14056914228506723,0.5196343179907909,-0.46029194180939415,0.18755616942493533
CBPJQFCAFFNICX,-1.2665146435371228,-2.2747357142758773,-0.7146187247534999,-0.7744104124759436,-0.6010697908562482,-1.299766749859105,-2.264039633929567,-0.3020673321246141,-2.0581194043222317,-0.5610741324150148,-0.41671196164150864,-0.757135255387577
CBQGYUDMJHNJBX,-1.4202203038050363,-2.3376034727072104,-1.1030954442613814,-0.9278475290732722,-0.6631378630058724,-2.8121820540060263,-3.0374068024627703,-0.42294846673781455,-1.4614349561640854,-0.3356000251590667,-0.9724933962369388,-0.6588130534273331
CBVCZFGXHXORBI,-1.0272929412551075,-2.309381396905873,-1.915470583039704,-1.1256580826124059,-0.8838473707480606,-2.1898549660871307,-3.0587377496691226,-0.5157254165447971,-2.0334690009955945,-0.7346496341884574,-1.1393389104255112,-0.8545417177651627
CDOZDBSBBXSXLB,-1.2083525518705107,-2.3008749293611213,0.5343424666186246,-0.30371076213447606,-0.9589942969162983,-2.675900553636448,-2.839473451504111,0.2561176443282085,-1.4891680832575112,-0.38451025844214276,-0.4238479835286402,-0.6612645930477146
CEBYCSRFKCEUSW,-1.013227526529399,-1.8290817521735379,-1.1100974491847535,-1.139584302057751,-0.9888208084683119,-2.1263865679274847,-1.9631844322373238,0.20319529020966537,-1.4613217835027694,-0.5448107548014365,0.4050080731225424,-0.3724962784587685
CEMAWMOMDPGJMB,-1.5581166108763695,-2.3974045847614778,-0.7917505079745326,-1.2249715968749202,-1.2495567806439776,-2.211463274201547,-2.44384975227805,-1.1002453975968598,-1.4329416806541053,-0.6081104554406551,-1.9654313255115001,-0.9955994890282346
CEUORZQYGODEFX,-1.2473237052532893,-2.243008121101978,-0.42285372494964873,-1.0731889238998715,-0.7065873680786984,-1.8246235845096281,-2.607167226888025,0.4415842195677777,-1.3299830245562358,0.5032857356404011,0.11915285950029242,-0.5258859349106438
CFJMRBQWBDQYMK,-1.1613939231605512,-2.1989489241547187,-1.930445946377969,-1.0496953322062885,-1.107459436889247,-2.408425410588392,-2.5517280438133927,-0.5184010746840093,-1.7868755000177095,-0.5578984585958935,-1.8096978526102412,-1.0768129170331224
CFOYWRHIYXMDOT,-1.1989483157857603,-2.344827013023704,-1.289387521115807,-0.8494305731949596,-1.5312624061413769,-2.5304921713960264,-3.051832172258912,-1.124818690487768,-2.2878374906793426,-0.6495408263705462,-2.1540783752776944,-1.1734879289961473
CGIGDMFJXJATDK,-1.0357922427866977,-1.8066529669719344,0.9011280307218983,-0.30046195529262787,-0.5345066971192509,0.2680052979169967,-2.232057665828693,0.4427441883041786,-1.77073052656753,-0.5726417171030781,-0.08059657844760265,-0.4297644953064046
CJAVTWRYCDNHSM,-1.2994128484699707,-2.229905449924025,-0.871336375367942,-0.715190300750115,-0.5030009276533743,-1.3076569160151335,-1.5575173414517942,-0.309205382715372,-1.600639819549906,-0.5337046443558121,-0.9568038188078211,-0.9322049341702148
CJCSPKMFHVPWAR,-1.3489901874949615,-2.332528194792854,-1.2236864260547826,-1.5334275924347243,-1.3060825946233101,-1.8427640778938825,-1.826869930240922,-0.7397762012991834,-1.9210648732606994,-0.6560584585343321,-1.6075437568564854,-1.0214301693555556
CJGYSWNGNKCJSB,-1.025442059428117,-2.0855421030339625,-0.6395823276866702,-0.6769442622398263,-0.7775387757379769,-1.9309366437437494,-1.9937890974747317,-0.6886783953751894,-0.04603742890373304,-0.733321354271105,-1.6525414703733192,-0.7647775684971905
CJOFXWAVKWHTFT,-1.2648268177325208,-2.4108714491745658,-0.6636191614189882,-0.7124707432895871,-1.1329509817095968,-2.044283740464703,-2.48529083550046,-0.15021174762317002,-0.7563340268064634,-0.5825260819721794,-0.9599490099886431,-0.7535317932639298
CJXAEXPPLWQRFR,-1.161022278225758,-2.0498170185304034,0.7916109682326495,-0.22699377939023524,-0.9390056177670572,-1.9725475626396614,-2.662328718151489,0.31833152330255515,-1.1347567236079446,-0.5042322890711021,-0.5682387566132552,-0.7221297930092295
CLKOFPXJLQSYAH,-1.1595165013245623,-2.2169385945706956,-3.526497210959719,-1.7795519933246653,-1.0090752417866995,-1.5449510187660123,-2.1114576767206055,-0.7338742992669489,-0.8441057861025945,-0.8858258433160937,-2.1429049774892186,-0.7885854908986774
CLPFFLWZZBQMAO,-1.3875103013583048,-2.3189551242894377,-0.16002011305686453,0.1608115859447889,-0.8895857550458288,-2.312845138435566,-2.565790592995229,-0.30747806771779895,-1.6974770994825135,-0.5571253382935462,-0.7943571976231567,-0.6902554840147026
CMHHMUWAYWTMGS,-1.2725786179983212,-2.2937982427939443,-0.2263579646498702,-0.5701771078183195,-1.1437652838744472,-1.8601348823408128,-2.4132116475217718,-0.4769313436419258,-0.8127699241782927,-0.49097379660644835,-1.3647187055001826,-0.841783788993831
CMSMOCZEIVJLDB,-1.4509816934726083,-2.289856360277202,-2.180138314786699,-1.4602784547085197,-1.763638775876434,-2.7298937418565212,-2.5050634145679944,-0.6198933116034262,-1.3054131367293262,0.3559555162809751,-2.4444938138194714,-0.7890046821842638
CMWTZPSULFXXJA,-1.3118892832787747,-2.1851313674972106,-0.193166672579464,-0.7466549464718722,-0.42475980436746885,-1.3778764132769787,-1.0571411883968163,-0.3568601327425217,-1.0392810025894559,-0.5549099226944068,0.05330292197062489,-0.47942507034384135
CNBGNNVCVSKAQZ,-1.1041110601433495,-2.122002851066447,-0.39601057948229024,-0.9810099648754504,-0.9397822399401174,-2.345345589825512,-2.41759547312803,-0.3792575016543758,-1.4811488447825945,-0.574643968486626,-0.9798385574878417,-0.8665069183299826
CNPVJJQCETWNEU,-1.1324143552420296,-2.259213093848374,-2.199703048259529,-0.7799022201793071,-0.8684295059526842,-2.8276481089749743,-1.8228067635873288,-0.37130821836856637,-2.324990921807601,-0.7184166855802032,-1.9924804260250986,-0.9609778901179036
COVZYZSDYWQREU,-1.4414172221471757,-2.432463746566126,-3.5085734131096995,-1.6697886452085446,-1.5003428503484795,-2.3846559851907636,-2.9080625623998553,-1.3994583079314102,-2.432488561244978,-0.7675908455064175,-3.1459522617797573,-1.6029792162720329
CPJSUEIXXCENMM,-1.4035360168952271,-2.447680361059354,0.4285876544718929,-1.224378630548878,-1.045552645073482,-2.0862403844624926,-2.789154657070688,-0.7946679780716175,-1.1750339827358385,-0.5920717396721502,-1.0744265828734365,-1.0799417849681041
CPTBDICYNRMXFX,-1.397006591209783,-2.414437108486117,-0.24089662260152683,-1.3437312324872046,-1.3031984540639452,-2.762198650779336,-2.59203840627054,-0.6130367069803578,-1.8684693370187502,0.2240274932896805,-1.6070510610692872,-0.9428784273747052
CPZBLNMUGSZIPR,-1.007793159184817,-1.9715317489826143,-1.405388698627263,-1.516277889825405,-0.7487296156392473,-2.285044115799946,-2.5215893974791532,-0.17359711009727144,-1.1073034597235871,-0.5523089322728509,-1.4530152830621132,-0.4846381149744493
CQXADFVORZEARL,-1.1952146914321764,-2.3527384321197875,-2.707618321785823,-1.3673237302217978,-1.0123110251564797,-2.6368640259504477,-3.217483564608907,-1.5652833344685555,-2.0393265932982887,-0.8192107762147128,-3.1530033263785238,-1.2550456519245976
CRDAMVZIKSXKFV,-1.4098797585447176,-2.4547497261935023,-2.329470590953661,-0.9961225243247589,-1.2082769793031822,-2.461274051813861,-2.7109745624084693,-0.6330170617193566,-1.7892492811153295,-0.4879146043196616,-0.8293977092125141,-0.5136984297527422
CTETYYAZBPJBHE,-1.5553212471978157,-2.1177732542841197,0.9700610192134187,-0.8819045898590034,-1.2052884426187012,-1.6361144424964245,-2.7327840812247968,0.7803143258976039,-0.936580150320919,0.036722822727641595,0.3089891038360707,0.5711702810637665
CTRLABGOLIVAIY,-1.2577969552535928,-2.228073832519978,0.3748709422468319,-1.21938994751566,-0.5684241211402004,-2.2487504709320145,-2.924980911877382,-0.09249168860246917,-1.363729624675959,-0.6165644541321216,0.023049838579314197,-0.0159014191796192
CUHVIMMYOGQXCV,-1.4905067541187003,-2.2101311742494616,0.1304344493029447,-0.37238384096379507,-0.010003258404601317,-2.0909872260562965,-2.4027441779515035,0.1154834717790948,-1.7475413739100651,-0.34682891044833525,-0.2844063110105951,-0.5689501693938648
CUIHSIWYWATEQL,-1.0777552561270716,-2.167469366234458,0.11299472085451973,-1.3356181950564487,-1.4318600379085131,-2.4288413687908648,-2.722732829945114,0.5102366778515056,-0.9224167548089008,-0.5877999045260967,-0.4269698430881995,-0.6942005087799034
CURUTKGFNZGFSE,-1.169444516305732,-2.219823320472105,-2.8770925374124743,-1.2198232512490381,-0.8695212984465583,-2.231913227819246,-2.3028091214975768,-0.5233692188247636,-2.015324753456368,-0.37310340627434074,-1.5405698383768742,-1.23535175375462
CVXBEEMKQHEXEN,-1.483001066720826,-1.8003363186950962,0.8194316603060396,-0.5459163571994858,-0.2717123948736071,-1.796594932446688,-0.7329376481083102,-0.4966967061219323,-0.6552670296121484,-0.4992212961594512,0.2229678465454711,-0.36101074193621235
CWRVKFFCRWGWCS,-1.5528108341515523,-2.3149858352090105,-1.2669703803933017,-0.2783215228766989,-1.7200205449998174,-2.7718265768645636,-3.26240749110935,-0.6950719369198016,-1.3228215455029941,-0.44227622003038874,-1.5772301642763134,-1.2092690670055126
CXOFVDLJLONNDW,-0.5449536845317438,-1.8489659657755957,-1.0838333517326089,-1.2881025004304418,-0.9688124058140541,-2.6285778686234806,-2.377656256261592,-0.4427007780509936,-1.7868662507391844,-0.6381505047443656,-0.7172355168786496,-0.5693310369215309
CYOHGALHFOKKQC,-1.111405910360817,-2.0121922110143293,0.29255455525478397,-0.790345263746231,-1.0545958791671013,-1.975245046905071,-1.367521030986401,0.3796531465386514,-0.9907655779505402,-0.5589502071286684,-0.11571175855243652,-0.3847861438443982
CYXKNKQEMFBLER,-1.3690744458055775,-2.295163580405587,-2.825121626622897,-1.4924181664843306,-0.9145769772304972,-2.7362791700789786,-3.2083509938622883,-0.48305802588772684,-1.1484690952272065,0.5560722864587307,-0.5118268369619132,-1.1378826218595095
CZFFBEXEKNGXKS,-1.0402391427957416,-2.2970862751868495,-1.3157305667579393,-1.0595087233110272,-1.446101557618946,-2.2532410272391985,-1.2750866657240656,-0.7708387876408994,-1.510216576987803,-0.749413069141795,-1.927497948723699,-1.0155396321805625
CZIHNRWJTSTCEX,-1.2317943835674785,-2.4488682486038003,0.8933239714842364,-0.7573632094108684,-0.0219738268680611,-1.7603085504432923,-2.8441261056895653,-0.2623169656913968,-1.7662038004614402,-0.5239085737627428,0.23695676107888536,0.06472081999891702
DBABZHXKTCFAPX,-1.3319440149509292,-2.3469471508780995,-2.030917238325588,-1.4602593573961122,-1.5747568149588327,-2.901464604799552,-3.3245456856032787,-0.7657234929168426,-2.118177416921944,-0.6521400749593572,-1.723221752616929,-1.0423767036493985
DBEPLOCGEIEOCV,1.235452669666275,-0.35369831921278977,-2.431315492815567,-1.488759226467344,-0.3344493130888007,-1.5700462893251736,-1.4092689870420179,-0.3593558218245666,-2.326348451580975,-0.6942140140755881,-1.2542788651373147,-0.8095633539436313
DBGIVFWFUFKIQN,-1.5548125037995166,-2.410372914024357,-0.5972165668796435,-1.0074215158092699,-1.2066886309627565,-2.245176599209885,-1.7800301735383361,-0.27647248521987866,-1.8177588001055103,-0.5251066166719123,-0.5837936158798447,-1.024808647664125
DBVJJBKOTRCVKF,-1.3608962560595133,-2.3830187218476686,-3.0487530517982373,-1.4335129049734188,-1.578448178227624,-2.6731299448749932,-2.6489108609235696,-1.344886642678104,-2.142175217050447,-0.6672944634792626,-3.5817661181220344,-1.5266355808270986
DCOPUUMXTXDBNB,-1.4740945748979624,-2.312752472525669,0.3197970023510833,-0.8324190963353355,0.35367154468922657,-0.8028854672327542,-2.6002685151258604,0.3275688987810207,-1.6916456419121995,-0.5692917235679071,0.8983594494963841,-0.9569643163422662
DCSUBABJRXZOMT,-1.1957566960915291,-2.10746014998758,-0.7351970180140291,-1.4500458467048412,-0.9337223495856234,-1.805063465520007,-2.1220449745471015,-0.10672262403953522,-1.415620034700976,-0.5881727629275078,-1.0019785037270568,-0.7028739949008407
DDLIGBOFAVUZHB,-0.9976349797661983,-1.8652220839498357,0.13881001172557414,-0.011069932375382294,-0.17693490155933148,-1.7649395868253461,-1.7131540025871443,1.0397247337409503,0.6617887017748023,-0.546512567242472,0.45609207141533764,0.011192797928496671
