variant,task,cell,ik,y,n_repeats,mean_probability_chem,mean_probability_bio,mean_delta_probability,n_repeats_exceeding_threshold,effect_threshold,wilcoxon_alternative,wilcoxon_p_value,effect_and_stability_pass,bh_q_value,retained,classification
standardized,SR-MMP,MCF7,JXLYSJRDGCGARV,1,20,0.26883027710669316,0.711640557528521,0.44281028042182785,18,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,KHOITXIGCFIULA,1,20,0.5054463550116987,0.9538972595413823,0.44845090452968356,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,KJFMBFZCATUALV,1,20,0.5931303732502343,0.7606741134373238,0.16754374018708942,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,KNHUKKLJHYUCFP,0,20,0.1839726200368162,0.15639632934928077,-0.02757629068753543,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,KPSRODZRAIWAKH,0,20,0.18799298031190553,0.14255335796327623,-0.04543962234862937,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,KTUFNOKKBVMGRW,1,20,0.10151442311683909,0.19386090623743263,0.0923464831205935,15,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,KVHHQGIIZCJATJ,0,20,0.16003317413728949,0.13483845531172747,-0.025194718825561995,15,-0.02,less,2.86102294921875e-06,True,4.6713598843278556e-06,True,corrected
standardized,SR-MMP,MCF7,KVWDHTXUZHCGIO,0,20,0.2979254428871485,0.23667119175588067,-0.061254251131267826,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,KWGRBVOPPLSCSI,0,20,0.15557135739225253,0.1110607784049202,-0.04451057898733237,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,KYGZCKSPAKDVKC,0,20,0.09593290640207312,0.06744093486894458,-0.028491971533128546,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,KYRVNWMVYQXFEU,1,20,0.1410813194139595,0.4223633125971887,0.2812819931832292,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,KZNIFHPLKGYRTM,1,20,0.29050455246526496,0.39594910661714594,0.10544455415188096,16,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,LCTZPQRFOZKZNK,0,20,0.4569137287400443,0.3666240911810596,-0.0902896375589847,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,LHGVFZTZFXWLCP,0,20,0.20104278945958537,0.16574000798666044,-0.03530278147292495,16,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,LPMXVESGRSUGHW,1,20,0.07303555065452504,0.6905537511287744,0.6175182004742493,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,LTMHDMANZUZIPE,1,20,0.09777383453417954,0.6266643804339339,0.5288905458997544,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,LWQQLNNNIPYSNX,1,20,0.37252793118959004,0.49975431861488034,0.12722638742529033,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,MDKGKXOCJGEUJW,0,20,0.41573307020778066,0.3369324628801255,-0.07880060732765518,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MDLAAYDRRZXJIF,1,20,0.41389257869551993,0.8764152173184534,0.46252263862293364,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,MEZLKOACVSPNER,0,20,0.1377694806648112,0.1049240036959985,-0.03284547696881268,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MLDQJTXFUGDVEO,1,20,0.394928457842589,0.7676107564070092,0.37268229856442026,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,MLKXDPUZXIRXEP,0,20,0.46139171230177833,0.4028404063966059,-0.05855130590517231,18,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,MQJKPEGWNLWLTK,0,20,0.2702141648714456,0.23221308522434653,-0.03800107964709909,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MROJXXOCABQVEF,0,20,0.11003271389289344,0.08095357107957872,-0.02907914281331473,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MUQUYTSLDVKIOF,0,20,0.1828901148894406,0.15832853154633134,-0.024561583343109226,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MUTNCGKQJGXKEM,1,20,0.5000187432323532,0.6285679621324637,0.1285492189001107,18,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,MVFGUOIZUNYYSO,0,20,0.1069960141021411,0.07674189318913671,-0.030254120913004383,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,MYEJFUXQJGHEQK,1,20,0.13336290601158868,0.7729515952191319,0.6395886892075434,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,NDAUXUAQIAJITI,0,20,0.1516721711047505,0.11371107926238289,-0.03796109184236762,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,NDDAHWYSQHTHNT,0,20,0.11971662088752817,0.08231353174196829,-0.03740308914555988,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,NFACJZMKEDPNKN,0,20,0.05870699439812114,0.03400680867926091,-0.024700185718860228,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,NFHRQQKPEBFUJK,1,20,0.19004099053170526,0.4969896407266858,0.3069486501949806,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,NPRHVSBSZMAEIN,0,20,0.24222363587492857,0.17578402236545906,-0.0664396135094695,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,NYPYHUZRZVSYKL,0,20,0.17283566754874818,0.1223730420392306,-0.05046262550951759,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OEBPANQZQGQPHF,0,20,0.07369039464895591,0.041748847435655954,-0.03194154721329996,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OJFSXZCBGQGRNV,0,20,0.30822718605718596,0.2730095518658946,-0.035217634191291335,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OPXLLQIJSORQAM,1,20,0.14876577522550877,0.4832944258458127,0.3345286506203039,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,OVGORFFCBUIFIA,0,20,0.2678304969171743,0.22617760401122328,-0.04165289290595105,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OYHQOLUKZRVURQ,0,20,0.2057229116456046,0.14009642283050772,-0.06562648881509689,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OZGNYLLQHRPOBR,0,20,0.2825318787503761,0.24011792411979233,-0.04241395463058375,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,OZWKMVRBQXNZKK,0,20,0.23095153752106556,0.19393880692701998,-0.037012730594045605,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,PNVNVHUZROJLTJ,0,20,0.16807428117706866,0.1343196475385118,-0.033754633638556845,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,PPQNQXQZIWHJRB,1,20,0.7471700146379223,0.8864244702064219,0.13925445556849958,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,PROQIPRRNZUXQM,0,20,0.4043534409197324,0.369686160663168,-0.03466728025656442,17,-0.02,less,4.76837158203125e-06,True,7.589324181821166e-06,True,corrected
standardized,SR-MMP,MCF7,QAGYKUNXZHXKMR,1,20,0.10172288986421577,0.4760532273263648,0.374330337462149,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,QAIPRVGONGVQAS,0,20,0.11313901615046126,0.08126595094202024,-0.03187306520844104,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,QBKSWRVVCFFDOT,1,20,0.7381099190317046,0.9352842613283467,0.19717434229664196,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,QDIYJDPBMZUZEH,0,20,0.12325823926460525,0.08425251078619533,-0.0390057284784099,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,QPFYXYFORQJZEC,1,20,0.43475953537356754,0.5098469685518328,0.07508743317826527,16,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,QXKHYNVANLEOEG,0,20,0.24301415628387604,0.2136619231695703,-0.02935223311430577,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RBTBFTRPCNLSDE,1,20,0.5469223551523966,0.938758410546988,0.3918360553945916,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,REZGGXNDEMKIQB,0,20,0.09136889240885054,0.06118751395282881,-0.030181378456021736,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RFHAOTPXVQNOHP,0,20,0.10310213620558037,0.07745799022950697,-0.025644145976073406,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RJMIEHBSYVWVIN,0,20,0.48030214592952836,0.42286092511514434,-0.057441220814384,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RJMUSRYZPJIFPJ,1,20,0.3372756762612377,0.9224685000909029,0.5851928238296652,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,RRAFCDWBNXTKKO,0,20,0.21696219244948037,0.17613009220688264,-0.04083210024259774,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RRZXIRBKKLTSOM,1,20,0.3254385657813293,0.808259022244761,0.48282045646343175,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,RWTNPBWLLIMQHL,0,20,0.35231987016755034,0.29883078179895955,-0.05348908836859081,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RZJQGNCSTQAWON,0,20,0.19052645027453163,0.15738967589993863,-0.03313677437459299,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,RZVAJINKPMORJF,0,20,0.1664710494795308,0.13855295615142846,-0.027918093328102345,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SBDNJUWAMKYJOX,0,20,0.37076214939178326,0.30743619444011994,-0.06332595495166339,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SGUAFYQXFOLMHL,0,20,0.27524908979816193,0.218560193647294,-0.05668889615086797,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SIYLLGKDQZGJHK,1,20,0.29305903699176883,0.8681192869474469,0.5750602499556781,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,SKPLBLUECSEIFO,0,20,0.09781180776933977,0.061759726154418715,-0.03605208161492106,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SNPPWIUOZRMYNY,0,20,0.2007400172077501,0.16929045232188245,-0.03144956488586763,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SQVIAVUSQAWMKL,0,20,0.13256219935797867,0.10204276733574029,-0.030519432022238356,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SSOLNOMRVKKSON,0,20,0.20890628882913181,0.17863575732694356,-0.030270531502188235,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SVEBYYWCXTVYCR,0,20,0.16793715076295518,0.13901828158216842,-0.028918869180786788,17,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,SYTBZMRGLBWNTM,0,20,0.2579490766588123,0.20822810563323496,-0.049720971025577314,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,SZWKGOZKRMMLAJ,1,20,0.47393207196721,0.6491187251214928,0.1751866531542829,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,TVQZAMVBTVNYLA,0,20,0.16096897637077356,0.12277585081042205,-0.038193125560351524,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,TVURRHSHRRELCG,0,20,0.5531492051082889,0.4949297803832933,-0.05821942472499564,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,UBPYILGKFZZVDX,1,20,0.26402598763697527,0.4397285719733587,0.17570258433638336,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,UGTJLJZQQFGTJD,1,20,0.26159912241326416,0.8871214519087415,0.6255223294954773,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,UIARLYUEJFELEN,1,20,0.48864969412860104,0.7133112299880202,0.224661535859419,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,ULDXWLCXEDXJGE,1,20,0.34886841336515395,0.6486299673584248,0.2997615539932709,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,UOWZUVNAGUAEQC,0,20,0.27579471899530816,0.23733377195109018,-0.038460947044217965,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,UPSPUYADGBWSHF,0,20,0.2114992921769649,0.18353347724179464,-0.02796581493517023,17,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,UWKQSNNFCGGAFS,1,20,0.14954735808942315,0.30772894204931583,0.15818158395989265,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,UXABARREKCJULM,0,20,0.08418206987755598,0.05924187364287411,-0.02494019623468188,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VEMKTZHHVJILDY,0,20,0.24624050037187817,0.18129007666774535,-0.06495042370413284,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VFLDPWHFBUODDF,1,20,0.21438300325590037,0.41192046139784333,0.197537458141943,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,VHGCDTVCOLNTBX,0,20,0.3116668090880522,0.27018848571047405,-0.04147832337757827,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VLPIATFUUWWMKC,0,20,0.13741840451915438,0.11222799725151889,-0.025190407267635512,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VQHUQHAPWMNBLP,0,20,0.10744706612019173,0.08073106440425035,-0.02671600171594137,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VREFGVBLTWBCJP,0,20,0.20222955580266974,0.14807507797830163,-0.05415447782436812,15,-0.02,less,1.33514404296875e-05,True,2.0559047295795224e-05,True,corrected
standardized,SR-MMP,MCF7,VRYMTAVOXVTQEF,0,20,0.12230587878709138,0.09485962596645069,-0.02744625282064068,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VVWYOYDLCMFIEM,0,20,0.2179311804978899,0.18047019237619816,-0.037460988121691755,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VWUXBMIQPBEWFH,1,20,0.45803113461999,0.7185062567033331,0.2604751220833431,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,VXVNYCRICCVPTD,0,20,0.21128459594802296,0.17382630782752648,-0.037458288120496466,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VYFYYTLLBUKUHU,0,20,0.17863239033577383,0.15188145860696095,-0.026750931728812925,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,VZJFGSRCJCXDSG,0,20,0.17138676523035906,0.12959450509310227,-0.041792260137256766,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,WDFKMLRRRCGAKS,1,20,0.4749764801259939,0.6218949491695851,0.1469184690435913,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,WDJUZGPOPHTGOT,1,20,0.10931770027227325,0.6529957659803433,0.54367806570807,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,WGQKYBSKWIADBV,0,20,0.21060242049392347,0.16286155544942052,-0.047740865044502936,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,WGZDBVOTUVNQFP,0,20,0.13939807594261772,0.0788049411032018,-0.06059313483941596,18,-0.02,less,1.9073486328125e-06,True,3.2082755866313275e-06,True,corrected
standardized,SR-MMP,MCF7,WJAJPNHVVFWKKL,0,20,0.17192318856163602,0.1408480726980221,-0.031075115863613906,16,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,WUBBRNOQWQTFEX,0,20,0.1317902379353501,0.10813864255920827,-0.023651595376141844,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,WXNZTHHGJRFXKQ,1,20,0.2883426103062056,0.3737725631687093,0.08542995286250375,18,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,XAGMUUZPGZWTRP,0,20,0.12340727388350217,0.09664308809564179,-0.026764185787860394,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,XDRYMKDFEDOLFX,1,20,0.18867186585017104,0.34866516343194276,0.15999329758177172,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,XEFQLINVKFYRCS,1,20,0.6174609294304655,0.7565333604487713,0.13907243101830594,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,XUIIKFGFIJCVMT,0,20,0.46463087323424307,0.3962823310795437,-0.0683485421546993,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,XWTYSIMOBUGWOL,0,20,0.12680223144543498,0.07787561204990086,-0.04892661939553411,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,XXPANQJNYNUNES,0,20,0.243561964667021,0.20666822145811975,-0.03689374320890123,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,YFGHCGITMMYXAQ,0,20,0.18255923421546943,0.15601901053954337,-0.026540223675926067,15,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,YJGVMLPVUAXIQN,1,20,0.20452822499028098,0.6327090295499336,0.4281808045596526,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,YQNQNVDNTFHQSW,1,20,0.1495023993008347,0.46336404497547135,0.31386164567463665,20,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,YRWLZFXJFBZBEY,1,20,0.09647517938997505,0.34813064648907766,0.25165546709910264,19,0.05,greater,9.5367431640625e-07,True,1.7169763833397695e-06,True,rescued
standardized,SR-MMP,MCF7,YWJXCIXBAKGUKZ,0,20,0.13307385695012622,0.09335623037322104,-0.039717626576905175,19,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,ZYGHJZDHTFUPRJ,0,20,0.27189734957388634,0.218293740796552,-0.05360360877733432,20,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,ZZUFCTLCJUWOSV,0,20,0.08006685282775827,0.05357813606091934,-0.02648871676683894,17,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-MMP,MCF7,ZZVUWRFHKOJYTH,0,20,0.17739044212671987,0.14085672084186757,-0.03653372128485227,18,-0.02,less,9.5367431640625e-07,True,1.7169763833397695e-06,True,corrected
standardized,SR-p53,MCF7,AAOVKJBEBIDNHE,0,20,0.16852841742511854,0.13807466744131897,-0.03045374998379955,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,AGMMTXLNIQSRCG,0,20,0.11872453624323535,0.08929129205457634,-0.02943324418865903,19,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,AGOYDEPGAOXOCK,0,20,0.19115724662596761,0.16016253512302872,-0.030994711502938883,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,AMDBBAQNWSUWGN,0,20,0.09506728774584486,0.07042505244477494,-0.02464223530106994,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,AUNGANRZJHBGPY,0,20,0.16072183647522512,0.13554507371577265,-0.025176762759452458,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,AVOLMBLBETYQHX,1,20,0.08175903970265067,0.2705313050266733,0.18877226532402272,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,BAMTVATUENLIOP,0,20,0.09535036445631598,0.07121770982745133,-0.024132654628864627,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,BAQCROVBDNBEEB,0,20,0.11924365854560785,0.09194639706826653,-0.02729726147734135,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,BBMULGJBVDDDNI,1,20,0.18113168434584467,0.2517315608059858,0.07059987646014113,16,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,BDNFQGRSKSQXRI,0,20,0.07016702592672902,0.04720834060682842,-0.022958685319900606,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,BGYJFSXPRMOZJK,1,20,0.07475200478602691,0.2111790035156344,0.13642699872960745,18,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,BLXXJMDCKKHMKV,0,20,0.15407553455932546,0.11332983475413387,-0.040745699805191576,19,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,BUXRLJCGHZZYNE,0,20,0.06277991224471725,0.038289503372079814,-0.024490408872637436,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,BVPWJMCABCPUQY,0,20,0.0843446284205127,0.057632754483568825,-0.026711873936943874,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,CBEQULMOCCWAQT,0,20,0.10971853896751857,0.08194111892644068,-0.027777420041077888,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,DMJNNHOOLUXYBV,0,20,0.12902751851248556,0.1046130526781159,-0.02441446583436967,15,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,DZZWHBIBMUVIIW,0,20,0.18831206941665687,0.1629416822782745,-0.02537038713838241,17,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,FBOZXECLQNJBKD,1,20,0.1329645654399794,0.3229476243724548,0.18998305893247538,19,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,FMHHVULEAZTJMA,0,20,0.15026909176610195,0.11986419625730864,-0.030404895508793283,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,GHASVSINZRGABV,1,20,0.04086126774493833,0.18974099916491488,0.1488797314199765,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,GLVAUDGFNGKCSF,1,20,0.06401925486285875,0.2170560102033902,0.15303675534053146,17,0.05,greater,9.5367431640625e-07,True,1.5232112857845279e-06,True,rescued
standardized,SR-p53,MCF7,GPXLMGHLHQJAGZ,0,20,0.11613939095356626,0.08829160681145545,-0.02784778414211081,16,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
standardized,SR-p53,MCF7,GXFAIFRPOKBQRV,0,20,0.12076601829780509,0.0858663727981741,-0.03489964549963101,18,-0.02,less,9.5367431640625e-07,True,1.5232112857845279e-06,True,corrected
