variant,task,cell,gene,mean_beta,sd_beta,n_outer_fits
standardized,NR-PPAR-gamma,HEPG2,STAT1,3.522135309547479e-05,0.00027171157300992337,100
standardized,NR-PPAR-gamma,HEPG2,FKBP4,7.674448235308965e-05,0.0005969782962806698,100
standardized,NR-PPAR-gamma,HEPG2,KTN1,-5.956028247226578e-06,0.0004349109406521583,100
standardized,NR-PPAR-gamma,HEPG2,TMED10,3.541442288632175e-05,0.00032389031700752555,100
standardized,NR-PPAR-gamma,HEPG2,ALDOA,2.205113483405365e-06,7.446950575460028e-05,100
standardized,NR-PPAR-gamma,HEPG2,TSPAN3,8.251625629229183e-05,0.0005961915545932218,100
standardized,NR-PPAR-gamma,HEPG2,GNAS,5.542151289860628e-05,0.0005698272887364345,100
standardized,NR-PPAR-gamma,HEPG2,HIF1A,-9.933585514529614e-05,0.0008276743759453773,100
standardized,NR-PPAR-gamma,HEPG2,AARS,-1.2875222676640888e-05,9.103665048140184e-05,100
standardized,NR-PPAR-gamma,HEPG2,RPN1,4.7304306305603636e-05,0.0004948175280875179,100
standardized,NR-PPAR-gamma,HEPG2,PAICS,7.854555732600676e-06,6.30708336896796e-05,100
standardized,NR-PPAR-gamma,HEPG2,BLCAP,-0.00012258413945850731,0.0009380394983750312,100
standardized,NR-PPAR-gamma,HEPG2,HADH,0.00014926074051760147,0.001248313894665053,100
standardized,NR-PPAR-gamma,HEPG2,GNAI2,5.416142360014982e-05,0.00041162314554525224,100
standardized,NR-PPAR-gamma,HEPG2,PSMF1,-1.204321884408516e-05,0.00021822786493863193,100
standardized,NR-PPAR-gamma,HEPG2,MYL9,0.00016020453257772384,0.0011248347362516414,100
standardized,NR-PPAR-gamma,HEPG2,MMP2,7.992624680190997e-05,0.0009112407638898013,100
standardized,NR-PPAR-gamma,HEPG2,SMARCC1,7.096315853375583e-05,0.0005007387699775057,100
standardized,NR-PPAR-gamma,HEPG2,TM9SF2,-2.4025536515722648e-05,0.00024052284628552637,100
standardized,NR-PPAR-gamma,HEPG2,PIP4K2B,-1.3218816618372798e-05,0.00010156706818328672,100
standardized,NR-PPAR-gamma,HEPG2,PXN,-2.8527341696613393e-05,0.00020006706137650046,100
standardized,NR-PPAR-gamma,HEPG2,COPB2,9.001904049692206e-06,0.00017321025272428535,100
standardized,NR-PPAR-gamma,HEPG2,PFKL,2.8063226341442054e-05,0.0002578795058812119,100
standardized,NR-PPAR-gamma,HEPG2,PGRMC1,4.766919668224437e-05,0.0004213270682525857,100
standardized,NR-PPAR-gamma,HEPG2,ITGB5,0.00015768085281897142,0.0011325203491905553,100
standardized,NR-PPAR-gamma,HEPG2,PLP2,-7.367199094642722e-05,0.000527328641801287,100
standardized,NR-PPAR-gamma,HEPG2,NFE2L2,-4.5406865180563665e-05,0.00032247933880111143,100
standardized,NR-PPAR-gamma,HEPG2,MBNL1,-2.3012395090784927e-05,0.00032243030273754035,100
standardized,NR-PPAR-gamma,HEPG2,NMT1,0.0001970863017224657,0.001622206443619041,100
standardized,NR-PPAR-gamma,HEPG2,BHLHE40,5.0989748324493315e-06,0.00034321861021183495,100
standardized,NR-PPAR-gamma,HEPG2,TERF2IP,9.386789315227114e-05,0.000669376818250311,100
standardized,NR-PPAR-gamma,HEPG2,FBXO7,0.00014582163351900602,0.0010434433365676006,100
standardized,NR-PPAR-gamma,HEPG2,HTRA1,-0.00010028168355777656,0.0007052509433669466,100
standardized,NR-PPAR-gamma,HEPG2,LRPAP1,2.9213789649107756e-05,0.00021227170535436754,100
standardized,NR-PPAR-gamma,HEPG2,CREG1,-4.8465986242529346e-05,0.0003484231630813291,100
standardized,NR-PPAR-gamma,HEPG2,PCNA,0.00014177548129132607,0.0011130278204516334,100
standardized,NR-PPAR-gamma,HEPG2,LGMN,6.213710596297789e-05,0.0008235905819048023,100
standardized,NR-PPAR-gamma,HEPG2,ILK,2.4787936788112033e-05,0.00032688228516166177,100
standardized,NR-PPAR-gamma,HEPG2,ATP1B1,-8.345296230042248e-05,0.0006880091822278061,100
standardized,NR-PPAR-gamma,HEPG2,SYPL1,7.183980510122455e-05,0.0005076106151566779,100
standardized,NR-PPAR-gamma,HEPG2,TXNRD1,6.240975845703652e-05,0.0004380916857543834,100
standardized,NR-PPAR-gamma,HEPG2,NUDCD3,7.151024395281137e-05,0.0005248689274406374,100
standardized,NR-PPAR-gamma,HEPG2,TOP2A,-4.90646555054447e-05,0.00034837408430902535,100
standardized,NR-PPAR-gamma,HEPG2,STK25,-0.000127976547310231,0.0009701268204383602,100
standardized,NR-PPAR-gamma,HEPG2,EBNA1BP2,-5.721208798639187e-05,0.0004913899918954085,100
standardized,NR-PPAR-gamma,HEPG2,ARHGEF12,-2.525789279574494e-05,0.00018234392370715854,100
standardized,NR-PPAR-gamma,HEPG2,SCP2,-6.06841431080384e-05,0.0004369483238904627,100
standardized,NR-PPAR-gamma,HEPG2,YME1L1,-4.419455709024264e-05,0.0003138208751943317,100
standardized,NR-PPAR-gamma,HEPG2,TMEM109,1.9783426698063547e-05,0.0006914427198751055,100
standardized,NR-PPAR-gamma,HEPG2,TPD52L2,-0.00018411180910293318,0.0013000541582621362,100
standardized,NR-PPAR-gamma,HEPG2,CRTAP,0.00014823089023821565,0.0011191896300184548,100
standardized,NR-PPAR-gamma,HEPG2,TRAP1,5.265445282286653e-05,0.0004990309614494148,100
standardized,NR-PPAR-gamma,HEPG2,IGF2R,1.4234711023557561e-05,0.0004237756070891972,100
standardized,NR-PPAR-gamma,HEPG2,PHGDH,4.066522788976129e-05,0.00033370460110851847,100
standardized,NR-PPAR-gamma,HEPG2,LRP10,8.23395053225831e-05,0.0006145271803484829,100
standardized,NR-PPAR-gamma,HEPG2,SOX4,2.5701529991755337e-05,0.0002220914544071504,100
standardized,NR-PPAR-gamma,HEPG2,CAT,0.000128922431027965,0.0011043175330939213,100
standardized,NR-PPAR-gamma,HEPG2,RHEB,-3.553654768822834e-05,0.0003303205654041214,100
standardized,NR-PPAR-gamma,HEPG2,MAPKAPK2,3.0981808086257385e-06,0.00013495701503386803,100
standardized,NR-PPAR-gamma,HEPG2,SCRN1,0.000108437454014575,0.000968835163568324,100
standardized,NR-PPAR-gamma,HEPG2,JUN,5.602304055267856e-07,0.00016817463309483287,100
standardized,NR-PPAR-gamma,HEPG2,SHC1,2.6520574412247205e-05,0.00018992306527619565,100
standardized,NR-PPAR-gamma,HEPG2,SQSTM1,0.00010629627661906363,0.0007812288503091017,100
standardized,NR-PPAR-gamma,HEPG2,PRCP,2.1232613314450403e-05,0.0006415980672509213,100
standardized,NR-PPAR-gamma,HEPG2,USP7,7.754790394876714e-05,0.0005683390315096297,100
standardized,NR-PPAR-gamma,HEPG2,NFKBIA,2.7025299275457118e-05,0.0002662499832070571,100
standardized,NR-PPAR-gamma,HEPG2,G3BP1,-5.5287132096343745e-05,0.00039057855990676563,100
standardized,NR-PPAR-gamma,HEPG2,TOMM70A,-0.00020977963135085378,0.0015224927048981178,100
standardized,NR-PPAR-gamma,HEPG2,RPA1,5.2977509822919705e-05,0.000641744229611775,100
standardized,NR-PPAR-gamma,HEPG2,ZFP36,-0.00011168020267875434,0.0007960556947502467,100
standardized,NR-PPAR-gamma,HEPG2,DUSP3,0.0001117706815752359,0.0008764726367799326,100
standardized,NR-PPAR-gamma,HEPG2,KDM5B,3.285263607622238e-06,6.621801165638858e-05,100
standardized,NR-PPAR-gamma,HEPG2,MCM3,3.918058705621579e-05,0.0004210015704331066,100
standardized,NR-PPAR-gamma,HEPG2,CLIC4,4.047043835141811e-05,0.0004187643045160622,100
standardized,NR-PPAR-gamma,HEPG2,CLSTN1,5.179975845426372e-05,0.0004863280969834636,100
standardized,NR-PPAR-gamma,HEPG2,ID2,-5.1571308332867455e-05,0.00038588063465723883,100
standardized,NR-PPAR-gamma,HEPG2,DCTD,2.736405324675472e-05,0.00022129643325419644,100
standardized,NR-PPAR-gamma,HEPG2,FAT1,-4.7636836750953615e-06,4.090007293101883e-05,100
standardized,NR-PPAR-gamma,HEPG2,SMC1A,-0.00011463773553876932,0.0008068932990547792,100
standardized,NR-PPAR-gamma,HEPG2,NISCH,1.2454861551419194e-05,0.0001024205284248049,100
standardized,NR-PPAR-gamma,HEPG2,PWP1,4.8344622034916804e-05,0.000407521240339808,100
standardized,NR-PPAR-gamma,HEPG2,ICMT,5.590993706261265e-05,0.0005597539491266406,100
standardized,NR-PPAR-gamma,HEPG2,RUVBL1,1.8244656500303032e-06,0.00012536905905650755,100
standardized,NR-PPAR-gamma,HEPG2,MBTPS1,-3.1039129849355374e-05,0.0002804518262069886,100
standardized,NR-PPAR-gamma,HEPG2,INSIG1,-2.7486217572647625e-06,0.00024707954674421846,100
standardized,NR-PPAR-gamma,HEPG2,RRAGA,3.1808621576358314e-05,0.0003593652071854826,100
standardized,NR-PPAR-gamma,HEPG2,IER3,4.9138024272107324e-05,0.0003677685235704416,100
standardized,NR-PPAR-gamma,HEPG2,UBE2L6,2.45959179050382e-06,0.00012184575440593283,100
standardized,NR-PPAR-gamma,HEPG2,SMC4,6.604308880784056e-05,0.0006341691662049232,100
standardized,NR-PPAR-gamma,HEPG2,USP14,-9.412000044776055e-05,0.0006663083447439618,100
standardized,NR-PPAR-gamma,HEPG2,EGR1,-7.402910622083786e-05,0.0006065681972773814,100
standardized,NR-PPAR-gamma,HEPG2,PNP,2.207745666131383e-05,0.0002691430211789102,100
standardized,NR-PPAR-gamma,HEPG2,DNMT1,-5.976580103404729e-05,0.00043200558345754097,100
standardized,NR-PPAR-gamma,HEPG2,CCND3,2.8792441624485402e-05,0.0003101155166205075,100
standardized,NR-PPAR-gamma,HEPG2,NIPSNAP1,5.733868021259622e-05,0.0005396397188107706,100
standardized,NR-PPAR-gamma,HEPG2,MYBL2,-4.041715000830668e-06,0.00014734375641061348,100
standardized,NR-PPAR-gamma,HEPG2,EPB41L2,4.402331880151472e-05,0.00030958574357269796,100
standardized,NR-PPAR-gamma,HEPG2,ELAVL1,-7.054663695380769e-05,0.000790504565325788,100
standardized,NR-PPAR-gamma,HEPG2,KIAA0100,1.1115042856543502e-05,8.018702917856176e-05,100
standardized,NR-PPAR-gamma,HEPG2,TP53,1.9476833621732646e-05,0.00032769912559669795,100
standardized,NR-PPAR-gamma,HEPG2,RPA2,-2.611313023517043e-05,0.0002763840422213945,100
standardized,NR-PPAR-gamma,HEPG2,MTHFD2,4.325758426634634e-05,0.0003498635929519477,100
standardized,NR-PPAR-gamma,HEPG2,PSME2,-7.111966566152871e-05,0.0007936781484108684,100
standardized,NR-PPAR-gamma,HEPG2,DAXX,8.531464908090614e-06,6.0556166244198537e-05,100
standardized,NR-PPAR-gamma,HEPG2,ELAC2,-0.00015727970389477715,0.0011292197283302744,100
standardized,NR-PPAR-gamma,HEPG2,NCAPD2,-2.9494146774833724e-05,0.00020810704137069186,100
standardized,NR-PPAR-gamma,HEPG2,EFCAB14,-3.2345544973790165e-05,0.0003384093108064169,100
standardized,NR-PPAR-gamma,HEPG2,DDX42,1.018472181615602e-05,7.177631225060729e-05,100
standardized,NR-PPAR-gamma,HEPG2,LBR,1.4201226713821968e-05,0.00013826252396902856,100
standardized,NR-PPAR-gamma,HEPG2,SH3BP5,-2.5721519693584492e-05,0.00026248649932679083,100
standardized,NR-PPAR-gamma,HEPG2,UBE3C,1.1036866978464544e-05,0.00021001144731981389,100
standardized,NR-PPAR-gamma,HEPG2,SCARB1,5.3910193161034155e-05,0.0005726713019661622,100
standardized,NR-PPAR-gamma,HEPG2,SCCPDH,0.00010282207757730385,0.0007418973699951129,100
standardized,NR-PPAR-gamma,HEPG2,SMARCD2,0.00010917401817488458,0.0008128278808872811,100
standardized,NR-PPAR-gamma,HEPG2,NET1,-0.0001691471739750109,0.001427617740238167,100
standardized,NR-PPAR-gamma,HEPG2,HDAC2,0.00010332919952179724,0.0008974266033971843,100
standardized,NR-PPAR-gamma,HEPG2,HSPB1,-2.527613206223079e-05,0.00020940066205045232,100
standardized,NR-PPAR-gamma,HEPG2,LIPA,7.665489381393214e-05,0.000671954170983054,100
standardized,NR-PPAR-gamma,HEPG2,BNIP3,9.499137514694018e-05,0.0007783388842833586,100
standardized,NR-PPAR-gamma,HEPG2,CDC25B,1.588699225938148e-05,0.00016814430554424914,100
standardized,NR-PPAR-gamma,HEPG2,ATMIN,5.143855329982378e-05,0.00036298331592868294,100
standardized,NR-PPAR-gamma,HEPG2,TOMM34,-2.3318644573136083e-05,0.00031605611797367136,100
standardized,NR-PPAR-gamma,HEPG2,MPZL1,4.719525636304989e-05,0.0004017152527996083,100
standardized,NR-PPAR-gamma,HEPG2,IL13RA1,-0.00010671852024757068,0.0007777705485823641,100
standardized,NR-PPAR-gamma,HEPG2,PSRC1,6.596169818631138e-05,0.0005218142317376362,100
standardized,NR-PPAR-gamma,HEPG2,UBE2A,7.838394828580683e-07,0.0002880855090996056,100
standardized,NR-PPAR-gamma,HEPG2,COASY,-4.649505046160815e-06,3.3848526047616056e-05,100
standardized,NR-PPAR-gamma,HEPG2,LRRC41,2.6322800869901327e-05,0.0001938728838351535,100
standardized,NR-PPAR-gamma,HEPG2,MYCBP2,3.8270620405479605e-05,0.00039312817022293164,100
standardized,NR-PPAR-gamma,HEPG2,RBM6,-5.915397381925188e-06,0.0002855118766781574,100
standardized,NR-PPAR-gamma,HEPG2,PGM1,-6.898433636817309e-05,0.0005322602094385874,100
standardized,NR-PPAR-gamma,HEPG2,MYO10,9.95662918443504e-05,0.0008804781690237852,100
standardized,NR-PPAR-gamma,HEPG2,RSU1,8.290713780192029e-05,0.0006543521928111654,100
standardized,NR-PPAR-gamma,HEPG2,EGFR,-0.0001779485549300997,0.0014075489223416456,100
standardized,NR-PPAR-gamma,HEPG2,KIAA0196,4.161698056434951e-05,0.00030548048845564747,100
standardized,NR-PPAR-gamma,HEPG2,EXT1,8.165364990883289e-06,0.00015396390964517227,100
standardized,NR-PPAR-gamma,HEPG2,SPEN,-4.665324582804921e-05,0.00040632341646524314,100
standardized,NR-PPAR-gamma,HEPG2,PTPN12,-2.6074069004890345e-05,0.0002472624588680798,100
standardized,NR-PPAR-gamma,HEPG2,TWF2,0.00014859707143858076,0.0011044953750016478,100
standardized,NR-PPAR-gamma,HEPG2,TJP1,-0.0001456768850399397,0.0010808915645768233,100
standardized,NR-PPAR-gamma,HEPG2,MEST,-7.599138157572189e-05,0.0007877530132781243,100
standardized,NR-PPAR-gamma,HEPG2,ALDOC,-6.56939197991236e-05,0.0004728848285656902,100
standardized,NR-PPAR-gamma,HEPG2,KDM5A,2.2088797482413195e-05,0.00016267634277310298,100
standardized,NR-PPAR-gamma,HEPG2,RAI14,-0.00018149686452560005,0.0014908079593667846,100
standardized,NR-PPAR-gamma,HEPG2,BIRC2,-5.4789938179272835e-05,0.000511270175535658,100
standardized,NR-PPAR-gamma,HEPG2,CTSL,7.739376569256592e-05,0.0005467774550024727,100
standardized,NR-PPAR-gamma,HEPG2,PAF1,-5.5131353493330305e-06,3.907383035587266e-05,100
standardized,NR-PPAR-gamma,HEPG2,BIRC5,4.347490229788107e-05,0.0005421808402544473,100
standardized,NR-PPAR-gamma,HEPG2,RALB,-8.605831837096969e-05,0.0006163158539143356,100
standardized,NR-PPAR-gamma,HEPG2,ARFIP2,3.9851958644761414e-05,0.0004039740836611687,100
standardized,NR-PPAR-gamma,HEPG2,ARHGAP1,0.00012722854197457948,0.0011138455489388358,100
standardized,NR-PPAR-gamma,HEPG2,CPNE3,-3.530603678237908e-05,0.00028574850113301714,100
standardized,NR-PPAR-gamma,HEPG2,ABL1,0.00015946767452900733,0.0012327235015897498,100
standardized,NR-PPAR-gamma,HEPG2,TRAK2,8.448536869412523e-05,0.0006644437452031767,100
standardized,NR-PPAR-gamma,HEPG2,PYCR1,0.00011664880652298372,0.0011481599917902443,100
standardized,NR-PPAR-gamma,HEPG2,NUP62,6.524317141761076e-05,0.0005796909964349321,100
standardized,NR-PPAR-gamma,HEPG2,PCM1,6.248121375586399e-05,0.00045122398775467937,100
standardized,NR-PPAR-gamma,HEPG2,BLMH,3.797428950099022e-05,0.0002760695937845884,100
standardized,NR-PPAR-gamma,HEPG2,MVP,-7.779691153853628e-06,0.0001680968207103748,100
standardized,NR-PPAR-gamma,HEPG2,NUP133,-4.6160496568168304e-05,0.0004087526998121663,100
standardized,NR-PPAR-gamma,HEPG2,PLOD3,-7.799385877849273e-05,0.000661650577029839,100
standardized,NR-PPAR-gamma,HEPG2,PPP2R5A,8.959152722480719e-05,0.0007229244021443254,100
standardized,NR-PPAR-gamma,HEPG2,NUP93,-8.538460213930441e-05,0.0007168724960213435,100
standardized,NR-PPAR-gamma,HEPG2,ARL4C,6.215185503375626e-05,0.0005795149014154024,100
standardized,NR-PPAR-gamma,HEPG2,KIAA0907,7.631501314155286e-05,0.0005571621864735242,100
standardized,NR-PPAR-gamma,HEPG2,CRK,-6.698843004161414e-05,0.0006677406134006548,100
standardized,NR-PPAR-gamma,HEPG2,CHERP,0.00010964828712900139,0.0008169891712004532,100
standardized,NR-PPAR-gamma,HEPG2,PLK1,-1.8400173188413768e-05,0.00013468932431948908,100
standardized,NR-PPAR-gamma,HEPG2,TRIB1,3.4259967267646443e-05,0.00025175793925270856,100
standardized,NR-PPAR-gamma,HEPG2,CDK4,-8.016385093609666e-05,0.0005808996495687545,100
standardized,NR-PPAR-gamma,HEPG2,STXBP1,-4.005213309806958e-06,5.8192279652012235e-05,100
standardized,NR-PPAR-gamma,HEPG2,VPS72,8.262114503103801e-05,0.0007738666996240099,100
standardized,NR-PPAR-gamma,HEPG2,HSD17B10,0.00010084315813875725,0.0007279411314125157,100
standardized,NR-PPAR-gamma,HEPG2,CDKN1A,-1.0685509712407515e-05,0.00021714478728486768,100
standardized,NR-PPAR-gamma,HEPG2,COL1A1,-4.282326957370471e-05,0.00041169254090054507,100
standardized,NR-PPAR-gamma,HEPG2,SENP6,3.051154098004797e-05,0.00025764127936110307,100
standardized,NR-PPAR-gamma,HEPG2,ACBD3,6.137312593443745e-06,0.0002152203398340779,100
standardized,NR-PPAR-gamma,HEPG2,CSK,-3.55371039559733e-05,0.00029686328965168476,100
standardized,NR-PPAR-gamma,HEPG2,CSNK1E,2.4786537579281088e-05,0.00017826797288566018,100
standardized,NR-PPAR-gamma,HEPG2,TOR1A,8.544582676358752e-05,0.0006324548025442604,100
standardized,NR-PPAR-gamma,HEPG2,TRAM2,0.00011945745675271312,0.0009185910633932227,100
standardized,NR-PPAR-gamma,HEPG2,TCEAL4,-4.706542298742637e-05,0.0004539316381391049,100
standardized,NR-PPAR-gamma,HEPG2,GNPDA1,5.647048739263961e-05,0.00047858341945765165,100
standardized,NR-PPAR-gamma,HEPG2,RGS2,-4.719437738443446e-06,0.00014811377098042358,100
standardized,NR-PPAR-gamma,HEPG2,ABCF3,3.543763525802656e-05,0.0002789147086223612,100
standardized,NR-PPAR-gamma,HEPG2,TCERG1,9.895222895698419e-05,0.0007862955912207692,100
standardized,NR-PPAR-gamma,HEPG2,USP1,5.301243541489355e-06,0.00012340168635931577,100
standardized,NR-PPAR-gamma,HEPG2,KEAP1,7.40087048570899e-05,0.0006408059658397373,100
standardized,NR-PPAR-gamma,HEPG2,KAT6A,7.193790882250325e-06,0.00045762366714142993,100
standardized,NR-PPAR-gamma,HEPG2,MPC2,9.870683672565367e-05,0.0006981203114470279,100
standardized,NR-PPAR-gamma,HEPG2,MYC,8.83100682586116e-05,0.0006716291973987607,100
standardized,NR-PPAR-gamma,HEPG2,SLC35B1,2.585031923553856e-05,0.00019100702225166845,100
standardized,NR-PPAR-gamma,HEPG2,PLSCR1,-3.962134405825976e-05,0.00031764298122715745,100
standardized,NR-PPAR-gamma,HEPG2,DECR1,-1.0203621024019914e-06,0.0005909624815542448,100
standardized,NR-PPAR-gamma,HEPG2,ERBB3,-7.607796432800869e-05,0.0005454669305278172,100
standardized,NR-PPAR-gamma,HEPG2,PRSS23,0.00012462041462799446,0.0009307409670780809,100
standardized,NR-PPAR-gamma,HEPG2,PAPD7,4.902826442351527e-06,0.00014817384009369617,100
standardized,NR-PPAR-gamma,HEPG2,CTNNAL1,0.00010778190207372864,0.0008416017477182262,100
standardized,NR-PPAR-gamma,HEPG2,IKBKAP,9.914767341871416e-05,0.0009732855238643765,100
standardized,NR-PPAR-gamma,HEPG2,PPIE,5.823275933108708e-05,0.0005742600482753141,100
standardized,NR-PPAR-gamma,HEPG2,DNAJB2,-3.9298689469141483e-05,0.00027881673838565333,100
standardized,NR-PPAR-gamma,HEPG2,SNAP25,-5.397986446881819e-05,0.0003885465871427334,100
standardized,NR-PPAR-gamma,HEPG2,BCL7B,9.564380941238635e-05,0.0007108385717369661,100
standardized,NR-PPAR-gamma,HEPG2,GALE,-4.748248065279935e-06,5.256190309812085e-05,100
standardized,NR-PPAR-gamma,HEPG2,HMGCR,-0.0001595813591912387,0.0012048690890185394,100
standardized,NR-PPAR-gamma,HEPG2,PRKCD,-3.595105831730103e-05,0.0003186871995346914,100
standardized,NR-PPAR-gamma,HEPG2,VAPB,-5.844952711508304e-05,0.0004189423257459413,100
standardized,NR-PPAR-gamma,HEPG2,MYLK,1.1942953629128975e-05,0.00022104968385504303,100
standardized,NR-PPAR-gamma,HEPG2,S100A13,-9.250205026771634e-05,0.000824950776391078,100
standardized,NR-PPAR-gamma,HEPG2,NRIP1,0.00015000239005777326,0.001194291918715071,100
standardized,NR-PPAR-gamma,HEPG2,HTATSF1,-6.085622307829837e-05,0.0005236995155734343,100
standardized,NR-PPAR-gamma,HEPG2,ADAM10,-0.00010237877723042295,0.0008221675416660712,100
standardized,NR-PPAR-gamma,HEPG2,EAPP,7.307034192267949e-05,0.0007139688103201555,100
standardized,NR-PPAR-gamma,HEPG2,SERPINE1,4.548712670039178e-05,0.0004989251867533237,100
standardized,NR-PPAR-gamma,HEPG2,APPBP2,9.642467717599609e-05,0.0009336096648133125,100
standardized,NR-PPAR-gamma,HEPG2,TOPBP1,4.690185675516628e-05,0.00033771163967244574,100
standardized,NR-PPAR-gamma,HEPG2,POLR2K,-0.00012221029723684466,0.000877470421741112,100
standardized,NR-PPAR-gamma,HEPG2,ICAM1,-1.7387390606289058e-05,0.00015279529747135254,100
standardized,NR-PPAR-gamma,HEPG2,NRAS,-0.00010999174961950613,0.0007918276481361451,100
standardized,NR-PPAR-gamma,HEPG2,LPGAT1,7.764772529957938e-06,0.00017735976283711605,100
standardized,NR-PPAR-gamma,HEPG2,PSMB10,7.745887090136379e-05,0.0005443250020418406,100
standardized,NR-PPAR-gamma,HEPG2,SDHB,5.953063540704439e-06,0.00019346778881057297,100
standardized,NR-PPAR-gamma,HEPG2,RASA1,6.519501669147302e-05,0.00047470733023513074,100
standardized,NR-PPAR-gamma,HEPG2,GTF2A2,1.1382374332088162e-06,0.0001017722384172898,100
standardized,NR-PPAR-gamma,HEPG2,NPC1,0.00011789004448888096,0.000828664286253863,100
standardized,NR-PPAR-gamma,HEPG2,GTF2E2,-6.457061004747524e-05,0.0005218007030773054,100
standardized,NR-PPAR-gamma,HEPG2,RNMT,7.900090917220133e-05,0.0005996048056696827,100
standardized,NR-PPAR-gamma,HEPG2,RBM15B,-9.393889730225756e-05,0.0006604170951047914,100
standardized,NR-PPAR-gamma,HEPG2,OXSR1,6.85296053484159e-05,0.0007828104799963693,100
standardized,NR-PPAR-gamma,HEPG2,DUSP11,-5.2476543676964706e-05,0.00041863296716631004,100
standardized,NR-PPAR-gamma,HEPG2,CCNB2,-4.191076112541744e-05,0.00033790491605819716,100
standardized,NR-PPAR-gamma,HEPG2,HIST2H2BE,-5.807697904769618e-05,0.00040916929063771737,100
standardized,NR-PPAR-gamma,HEPG2,PTPN1,0.00013879797707200405,0.0011057009290876812,100
standardized,NR-PPAR-gamma,HEPG2,TES,6.487431326047169e-06,0.00024434208320491403,100
standardized,NR-PPAR-gamma,HEPG2,GFPT1,-5.514396708062184e-05,0.0004503911943979794,100
standardized,NR-PPAR-gamma,HEPG2,LIG1,9.941371379742705e-07,0.0003381215664950704,100
standardized,NR-PPAR-gamma,HEPG2,PKIG,6.911410333714756e-05,0.0006526586103953239,100
standardized,NR-PPAR-gamma,HEPG2,P4HA2,0.00011654468195127118,0.0008955751828075055,100
standardized,NR-PPAR-gamma,HEPG2,EBP,9.226403596816312e-05,0.0007137706587886876,100
standardized,NR-PPAR-gamma,HEPG2,PHKB,1.7770798408667417e-05,0.0004101370862900181,100
standardized,NR-PPAR-gamma,HEPG2,PIK3R3,3.27040038847073e-05,0.000347329763666471,100
standardized,NR-PPAR-gamma,HEPG2,WRB,-1.598769941055788e-05,0.0003614122224845318,100
standardized,NR-PPAR-gamma,HEPG2,GPC1,-6.933398621675936e-05,0.0005327015099735722,100
standardized,NR-PPAR-gamma,HEPG2,SYNE2,-3.993084409254649e-06,0.00010292145613242607,100
standardized,NR-PPAR-gamma,HEPG2,CASP3,-6.594988754377402e-05,0.0004648073728135606,100
standardized,NR-PPAR-gamma,HEPG2,DNTTIP2,2.4342854305729367e-05,0.00018549052066486015,100
standardized,NR-PPAR-gamma,HEPG2,ZMYM2,0.00010837332283860566,0.0007695425583621107,100
standardized,NR-PPAR-gamma,HEPG2,OXCT1,4.1649293083958646e-05,0.00034486619860171926,100
standardized,NR-PPAR-gamma,HEPG2,NNT,-8.699638597452876e-05,0.0006314343573384435,100
standardized,NR-PPAR-gamma,HEPG2,MAPKAPK3,-4.582409648105171e-05,0.00046998046300426725,100
standardized,NR-PPAR-gamma,HEPG2,INPP1,-9.174368139521118e-05,0.0007710476957814977,100
standardized,NR-PPAR-gamma,HEPG2,SACM1L,9.160302967854422e-05,0.0008176667353595918,100
standardized,NR-PPAR-gamma,HEPG2,PRKACA,-2.5847254339285606e-05,0.0002397366710655835,100
standardized,NR-PPAR-gamma,HEPG2,INTS3,4.682436585120523e-06,9.887872473294087e-05,100
standardized,NR-PPAR-gamma,HEPG2,STAMBP,1.2336256819793859e-05,9.128640190410519e-05,100
standardized,NR-PPAR-gamma,HEPG2,GAA,0.00011982634682613612,0.0008760634792700517,100
standardized,NR-PPAR-gamma,HEPG2,TARBP1,-4.241439518715912e-05,0.00036232834503038797,100
standardized,NR-PPAR-gamma,HEPG2,SLC25A4,-2.9626261503455643e-05,0.00025534675432321,100
standardized,NR-PPAR-gamma,HEPG2,SLC37A4,0.0001345684183865752,0.0010734539067772328,100
standardized,NR-PPAR-gamma,HEPG2,PCK2,6.765347471299858e-05,0.0004909068090820281,100
standardized,NR-PPAR-gamma,HEPG2,HPRT1,-4.8651797200237476e-05,0.0003633054585840053,100
standardized,NR-PPAR-gamma,HEPG2,FAH,0.00012033171489140865,0.0009330610726220819,100
standardized,NR-PPAR-gamma,HEPG2,POP4,-1.4388753556542581e-05,0.0004093153511653242,100
standardized,NR-PPAR-gamma,HEPG2,CDC20,-6.619652928087712e-05,0.00047364346432717083,100
standardized,NR-PPAR-gamma,HEPG2,CYTH1,8.013643804156371e-05,0.00061997849545581,100
standardized,NR-PPAR-gamma,HEPG2,DDIT4,-6.237672653182231e-05,0.0006555688948633983,100
standardized,NR-PPAR-gamma,HEPG2,MAP7,-5.919029370120964e-05,0.0004210289247416755,100
standardized,NR-PPAR-gamma,HEPG2,NIT1,2.773904643625962e-05,0.0005044194067691879,100
standardized,NR-PPAR-gamma,HEPG2,NUP88,-3.585821727152947e-05,0.0002874015460317317,100
standardized,NR-PPAR-gamma,HEPG2,WFS1,3.960594731766745e-05,0.0004133629660342586,100
standardized,NR-PPAR-gamma,HEPG2,ADGRE5,-1.6959583213244823e-05,0.00011976671497648609,100
standardized,NR-PPAR-gamma,HEPG2,MSH6,0.0001489777748540552,0.0011145024215667744,100
