variant,family,task,cell,n_repeats,outer_folds_per_repeat,n_paired_outer_draws,n_unique_compounds,n_test_evaluations,sd_auprc_chem,mean_auprc_bio,sd_auprc_bio,mean_delta_auprc,sd_delta_auprc,nb_auprc_corrected_se,nb_auprc_ci_low,nb_auprc_ci_high,nb_auprc_t_stat,nb_auprc_df,nb_auprc_p_value,nb_auprc_inference_valid,nb_auprc_variance_degenerate,nb_auprc_correction_factor,nb_auprc_mean_test_train_ratio,mean_auroc_chem,sd_auroc_chem,mean_auroc_bio,sd_auroc_bio,mean_delta_auroc,sd_delta_auroc,nb_auroc_corrected_se,nb_auroc_ci_low,nb_auroc_ci_high,nb_auroc_t_stat,nb_auroc_df,nb_auroc_p_value,nb_auroc_inference_valid,nb_auroc_variance_degenerate,nb_auroc_correction_factor,nb_auroc_mean_test_train_ratio,mean_log_loss_chem,sd_log_loss_chem,mean_log_loss_bio,sd_log_loss_bio,mean_delta_log_loss,sd_delta_log_loss,nb_log_loss_corrected_se,nb_log_loss_ci_low,nb_log_loss_ci_high,nb_log_loss_t_stat,nb_log_loss_df,nb_log_loss_p_value,nb_log_loss_inference_valid,nb_log_loss_variance_degenerate,nb_log_loss_correction_factor,nb_log_loss_mean_test_train_ratio,nb_auprc_q_value,significant_positive_auprc_fdr,nb_auroc_q_value,significant_positive_auroc_fdr,nb_log_loss_q_value,significant_positive_log_loss_fdr,significant_improvement_log_loss_fdr,sd_repeat_mean_auprc_term_off,sd_repeat_mean_auprc_biotox,sd_repeat_mean_auroc_chem,sd_repeat_mean_auroc_biotox,folds_per_repeat,n_paired_outer_effects,n_compounds,mean_auprc_term_off,mean_auprc_biotox,sd_outer_fold_auprc_chem,sd_outer_fold_auprc_biotox,sd_repeat_mean_delta_auprc,nb_95ci_low_delta_auprc,nb_95ci_high_delta_auprc,nb_p_value_delta_auprc,bh_q_value_delta_auprc
standardized,SR,SR-ATAD5,HA1E,20,5,100,778,15560,0.1380890131739536,0.3365925750085015,0.1457942969355003,0.0250953245637299,0.0691797283241666,0.0357651659072011,-0.0458705239028589,0.0960611730303187,0.7016694576181773,99,0.4845315787435982,True,False,0.2672777358357825,0.2572777358357825,0.8380044089676368,0.0848044223134043,0.8469630778456994,0.0839795089341972,0.0089586688780623,0.0237178422527918,0.0122618660651143,-0.0153715336254665,0.0332888713815912,0.7306121947906677,99,0.4667415935843007,True,False,0.2672777358357825,0.2572777358357825,0.1883874019793932,0.0411385519143436,0.1842241343438115,0.0402618139681512,-0.0041632676355816,0.0111737359913909,0.0057766997820915,-0.0156254932669841,0.0072989579958208,-0.7207000177659069,99,0.4727924659948702,True,False,0.2672777358357825,0.2572777358357825,1.0,False,1.0,False,1.0,False,False,0.027179482455068817,0.03690670041687162,0.015256113925304914,0.015761816610143406,5,100,778,0.3114972504447716,0.3365925750085015,0.1380890131739536,0.1457942969355003,0.03435479605102958,-0.0458705239028589,0.0960611730303187,0.4845315787435982,1.0
standardized,SR,SR-ATAD5,HT29,20,5,100,544,10880,0.1693966379714148,0.3075818660947388,0.1693966379714148,0.0,0.0,0.0,,,,99,,False,True,0.2665343570308892,0.2565343570308892,0.8288974124889466,0.081020216991014,0.8288974124889466,0.081020216991014,0.0,0.0,0.0,,,,99,,False,True,0.2665343570308892,0.2565343570308892,0.1891264206485166,0.0506755212427271,0.1891264205303438,0.0506755211381174,-1.1817281000969791e-10,4.5179031811706486e-10,2.3324563182287427e-10,,,,99,,False,True,0.2665343570308892,0.2565343570308892,1.0,False,1.0,False,1.0,False,False,0.04116170104922357,0.04116170104922357,0.019546260772083525,0.019546260772083525,5,100,544,0.3075818660947388,0.3075818660947388,0.1693966379714148,0.1693966379714148,0.0,,,,1.0
standardized,SR,SR-ATAD5,MCF7,20,5,100,1180,23600,0.1089163585231741,0.3186360003620733,0.1625175341041426,0.0612467709296804,0.1166094700602755,0.060632539759541,-0.059061342274225,0.1815548841335858,1.0101303882795505,99,0.3148953208460525,True,False,0.2703608960249756,0.2603608960249756,0.8298129390897354,0.0638501663364487,0.8312407487568979,0.0683353068077712,0.0014278096671625,0.0279004806487745,0.0145072008420302,-0.0273576241625347,0.0302132434968599,0.0984207555068754,99,0.9217971953203468,True,False,0.2703608960249756,0.2603608960249756,0.1705652116417828,0.0395159298132549,0.1649312381953437,0.03986999014547,-0.005633973446439,0.0100912277288756,0.0052470589753762,-0.0160452768109463,0.0047773299180683,-1.0737393028892013,99,0.2855497278704156,True,False,0.2703608960249756,0.2603608960249756,0.7557487700305259,False,1.0,False,0.6853193468889975,False,False,0.022780296341905135,0.04888752446115833,0.01299872603100847,0.015530046064754936,5,100,1180,0.2573892294323929,0.3186360003620733,0.1089163585231741,0.1625175341041426,0.042336646461325574,-0.059061342274225,0.1815548841335858,0.3148953208460525,0.7557487700305259
standardized,SR,SR-HSE,HA1E,20,5,100,697,13940,0.1016151518610527,0.2382363997756582,0.1016331224216176,0.007109615381275,0.0476026490552407,0.0246772762076534,-0.0418554543870128,0.0560746851495629,0.2881037324155757,99,0.7738696297468033,True,False,0.2687399307975941,0.2587399307975941,0.7633998751989344,0.0775858780892497,0.7566720449292988,0.0915369770574725,-0.0067278302696357,0.0417351792242714,0.0216355720896562,-0.0496574991655197,0.0362018386262482,-0.3109615147570919,99,0.7564836758307534,True,False,0.2687399307975941,0.2587399307975941,0.2240427447849614,0.0498776378310478,0.2230640303163664,0.0498356878731061,-0.000978714468595,0.0046108265185032,0.0023902585633551,-0.005721506028493,0.003764077091303,-0.4094596641549993,99,0.6830869257732191,True,False,0.2687399307975941,0.2587399307975941,1.0,False,1.0,False,1.0,False,False,0.026775127693727533,0.02470751830972346,0.01637968442887783,0.021686844776457572,5,100,697,0.2311267843943832,0.2382363997756582,0.1016151518610527,0.1016331224216176,0.022159976157068665,-0.0418554543870128,0.0560746851495629,0.7738696297468033,1.0
standardized,SR,SR-HSE,HT29,20,5,100,498,9960,0.1704757577543881,0.2986524212889627,0.1700647034539858,0.0020808816725982,0.0265964961849804,0.0137489368540775,-0.0251999918984847,0.0293617552436812,0.1513485511413282,99,0.8800087507516842,True,False,0.2672325658286127,0.2572325658286127,0.7593199577314461,0.1068653151723946,0.7572063176066591,0.1090593568155503,-0.0021136401247869,0.0143744004062425,0.0074307804353665,-0.0168579206275803,0.0126306403780064,-0.2844438943084857,99,0.7766643407595105,True,False,0.2672325658286127,0.2572325658286127,0.2286683561357591,0.0640822113265194,0.2286972605992113,0.0640749542554045,2.89044634522203e-05,0.0002134097986158,0.0001103212176823,-0.0001899967667841,0.0002478056936885,0.2620027593916949,99,0.7938636845343903,True,False,0.2672325658286127,0.2572325658286127,1.0,False,1.0,False,1.0,False,False,0.03684644044797097,0.03269070908227437,0.018109239550670213,0.018102279334966914,5,100,498,0.2965715396163644,0.2986524212889627,0.1704757577543881,0.1700647034539858,0.011991045774007088,-0.0251999918984847,0.0293617552436812,0.8800087507516842,1.0
standardized,SR,SR-HSE,MCF7,20,5,100,1065,21300,0.1078173388374112,0.2537523993257435,0.1245282874019412,0.0151212557380244,0.0781526198808951,0.040821608414629,-0.0658776716661319,0.0961201831421808,0.3704228305861056,99,0.7118588179589257,True,False,0.2728306402544665,0.2628306402544665,0.7636326129883898,0.0744574444052765,0.7741719808077648,0.0807112287992116,0.0105393678193749,0.0390643504545411,0.0204045573860146,-0.029947700833987,0.0510264364727368,0.5165202861297367,99,0.6066429602153951,True,False,0.2728306402544665,0.2628306402544665,0.2178164007066041,0.0453110842256326,0.214479889254561,0.0423552975551867,-0.0033365114520431,0.009154626840013,0.0047817538633329,-0.0128245485256105,0.0061515256215243,-0.6977589285027563,99,0.4869635266254418,True,False,0.2728306402544665,0.2628306402544665,1.0,False,1.0,False,0.834794617072186,False,False,0.02843147281827038,0.034865728576027426,0.01801658952505919,0.021872656115329646,5,100,1065,0.238631143587719,0.2537523993257435,0.1078173388374112,0.1245282874019412,0.03299018903752472,-0.0658776716661319,0.0961201831421808,0.7118588179589257,1.0
standardized,SR,SR-MMP,HA1E,20,5,100,613,12260,0.1100492836029022,0.6813584544715873,0.0881623774873022,0.1106638873959524,0.0779503736414543,0.0406831246475569,0.0299397418299292,0.1913880329619756,2.720142279007517,99,0.0077084496581681,True,False,0.2723906525669115,0.2623906525669114,0.8161158661123643,0.0503882167754462,0.8685134157876435,0.0401414790160244,0.052397549675279,0.0439184867917863,0.0229215228742936,0.0069162754337116,0.0978788239168464,2.285954121051997,99,0.024388384344127,True,False,0.2723906525669115,0.2623906525669114,0.3757960486982905,0.0422373306299882,0.3304398660410894,0.0398277278327018,-0.0453561826572009,0.0243532366192765,0.0127102118267022,-0.0705760004210097,-0.020136364893392,-3.56848361582096,99,0.0005555094778834,True,False,0.2723906525669115,0.2623906525669114,0.0925013958980181,False,0.292660612129524,False,0.0066661137346019,False,True,0.025115901375366987,0.021140555699479993,0.01271591967387709,0.011160822262009868,5,100,613,0.5706945670756347,0.6813584544715873,0.1100492836029022,0.0881623774873022,0.02859841826126343,0.0299397418299292,0.1913880329619756,0.0077084496581681,0.0925013958980181
standardized,SR,SR-MMP,HT29,20,5,100,430,8600,0.1306986170951872,0.5533233391970299,0.1316955733248494,0.0066929664883291,0.0262310055682642,0.0136197305614878,-0.0203315337667558,0.0337174667434142,0.4914169526418322,99,0.6242193034490338,True,False,0.2695920944836814,0.2595920944836813,0.8523931864287008,0.0489136486183439,0.8564743868677804,0.0496480892374622,0.0040812004390796,0.0110011378781709,0.0057120392651565,-0.0072527246985272,0.0154151255766865,0.7144909636694847,99,0.4766049956210623,True,False,0.2695920944836814,0.2595920944836813,0.3245487477818081,0.0670399018452405,0.3223759009403139,0.0648418481761991,-0.0021728468414942,0.0087156491267456,0.0045253618838905,-0.011152146603221,0.0068064529202326,-0.4801487477121252,99,0.6321808393053525,True,False,0.2695920944836814,0.2595920944836813,1.0,False,1.0,False,1.0,False,False,0.02267044423180575,0.020413161157543946,0.008105557433441978,0.00843325076571675,5,100,430,0.5466303727087007,0.5533233391970299,0.1306986170951872,0.1316955733248494,0.01226918979158424,-0.0203315337667558,0.0337174667434142,0.6242193034490338,1.0
standardized,SR,SR-MMP,MCF7,20,5,100,947,18940,0.1031919999970971,0.6593604427123259,0.1048964715562277,0.1307953052111605,0.0754485630961211,0.0395365717161007,0.0523461694075347,0.2092444410147863,3.308210589182066,99,0.0013097926111077,True,False,0.2745971782419285,0.2645971782419284,0.8352712250271026,0.0401145169370449,0.8872973097876979,0.0365405986668068,0.0520260847605954,0.0288430896416256,0.0151143618292272,0.0220359118078069,0.0820162577133838,3.442162186430563,99,0.0008468895019028,True,False,0.2745971782419285,0.2645971782419284,0.3348279758657955,0.0463564963449133,0.2866675124215522,0.0393460998416415,-0.0481604634442432,0.0273019939227411,0.0143067965302906,-0.0765482516414315,-0.0197726752470549,-3.366264652067771,99,0.0010857871413259,True,False,0.2745971782419285,0.2645971782419284,0.0078587556666462,True,0.0050813370114172,True,0.0065147228479556,False,True,0.019052232674968306,0.031331980925574515,0.006473818793678985,0.010803888911666854,5,100,947,0.5285651375011651,0.6593604427123259,0.1031919999970971,0.1048964715562277,0.0323800693625931,0.0523461694075347,0.2092444410147863,0.0013097926111077,0.0078587556666462
standardized,SR,SR-p53,HA1E,20,5,100,757,15140,0.1059689268160119,0.3808859758370589,0.1150376237472705,0.0304756705608736,0.0562483017954879,0.0291497834568264,-0.0273638239069688,0.088315165028716,1.0454853157317927,99,0.2983447287804843,True,False,0.2685664976275401,0.2585664976275401,0.7723950610087685,0.057135768928296,0.7959282362063229,0.0583288002158011,0.0235331751975541,0.0319471190538542,0.0165560838774337,-0.0093176870826494,0.0563840374777578,1.421421597750559,99,0.1583367252610989,True,False,0.2685664976275401,0.2585664976275401,0.2989784454641038,0.0535261886398918,0.2897868041661141,0.0512647425322282,-0.0091916412979897,0.0135513334957337,0.0070227620095646,-0.023126324723779,0.0047430421277995,-1.30883565262089,99,0.1936200997449879,True,False,0.2685664976275401,0.2585664976275401,1.0,False,0.6333469010443958,False,0.7744803989799518,False,False,0.018259913387459328,0.03267200911682714,0.009951684638319311,0.016481607118410797,5,100,757,0.3504103052761853,0.3808859758370589,0.1059689268160119,0.1150376237472705,0.0284468247032262,-0.0273638239069688,0.088315165028716,0.2983447287804843,1.0
standardized,SR,SR-p53,HT29,20,5,100,533,10660,0.1235694259350313,0.3994805877351661,0.12326301277562,0.0258080123847594,0.0537848674869398,0.0277819403808749,-0.0293173846647762,0.080933409434295,0.9289492393600272,99,0.3551748662293308,True,False,0.2668117455175252,0.2568117455175251,0.7729312482525676,0.0630382083527235,0.7952932745232393,0.0600159488068337,0.0223620262706716,0.0379096396757449,0.0195817782685388,-0.0164924701104474,0.0612165226517906,1.1419813851431309,99,0.2562162925278685,True,False,0.2668117455175252,0.2568117455175251,0.3070275172213844,0.0516192068194961,0.3020680849541434,0.0521307071225808,-0.0049594322672409,0.0085988640739424,0.0044416420492906,-0.0137726137139772,0.0038537491794953,-1.1165763049350188,99,0.2668782018146087,True,False,0.2668117455175252,0.2568117455175251,1.0,False,1.0,False,1.0,False,False,0.01791084890892291,0.02715558299768835,0.0140812448550753,0.022559731291285502,5,100,533,0.3736725753504066,0.3994805877351661,0.1235694259350313,0.12326301277562,0.026465894960102834,-0.0293173846647762,0.080933409434295,0.3551748662293308,1.0
standardized,SR,SR-p53,MCF7,20,5,100,1142,22840,0.0950025756264175,0.5084174015722295,0.1238038213969674,0.2148877765223776,0.1098514207496711,0.0572347176696025,0.1013216795075388,0.3284538735372165,3.7545005072420414,99,0.0002932245041903,True,False,0.2714611804718549,0.2614611804718549,0.7586516368497249,0.0573067194810689,0.8489412500764003,0.0621013515965243,0.0902896132266754,0.042730487245284,0.0222634114031311,0.046114174922171,0.1344650515311799,4.055515643661743,99,9.982626865633876e-05,True,False,0.2714611804718549,0.2614611804718549,0.2716520847135385,0.0520450332969011,0.231063878951412,0.0461284758389511,-0.0405882057621264,0.0218280172097976,0.0113728197028688,-0.0631543474030107,-0.0180220641212422,-3.56887797595947,99,0.0005547699736166,True,False,0.2714611804718549,0.2614611804718549,0.0035186940502842,True,0.001197915223876,True,0.0065147228479556,False,True,0.017163112915319027,0.044088748582594116,0.010007511442872635,0.0170312442186328,5,100,1142,0.2935296250498518,0.5084174015722295,0.0950025756264175,0.1238038213969674,0.050547207333883036,0.1013216795075388,0.3284538735372165,0.0002932245041903,0.0035186940502842
